Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2
2019-08-1213:16:51.5660,-0.22,-0.02,-0.44,1.86,3.69,-8.3,56,-30.69,-3.5,11.976,1,1
2019-08-1213:16:51.6420,-0.22,-0.02,-0.44,1.86,3.69,-8.3,33.13,-60.94,-3.5,11.993,1,1
2019-08-1213:16:51.7320,-0.22,-0.02,-0.44,1.86,3.69,-8.3,33.13,-60.94,-3.5,12.02,1,1
2019-08-1213:16:51.8530,0.5,-0.34,-0.75,0.17,3.5,-9.99,33.13,-60.94,-3.5,11.962,1,0
2019-08-1213:16:51.9120,0.5,-0.34,-0.75,-0.67,5.41,-8.65,33.13,-60.94,-3.5,12.075,0,1
2019-08-1213:16:52.0330,0.5,-0.34,-0.75,-0.67,5.41,-8.65,33.13,-60.94,-3.5,12.065,0,1
2019-08-1213:16:52.1220,0.4,-0.39,-0.21,-0.67,5.41,-8.65,33.13,-60.94,-3.5,12.147,0,1
2019-08-1213:16:52.2430,-0.2,0.98,0.06,-0.67,5.41,-8.65,33.13,-60.94,-3.5,12.174,0,1
2019-08-1213:16:52.3320,0.42,0.67,-0.42,-0.67,5.41,-8.65,33.13,-60.94,-3.5,12.189,0,1
2019-08-1213:16:52.4220,1,0.43,0.94,-0.67,5.41,-8.65,33.13,-60.94,26.25,12.223,0,1
2019-08-1213:16:52.5130,-0.25,-0.02,-0.02,-0.67,5.41,-8.65,7.56,-25.5,26.25,12.126,1,1
2019-08-1213:16:52.6320,-0.25,-0.02,-0.02,-0.67,5.41,-8.65,7.56,-25.5,26.25,11.868,1,1
2019-08-1213:16:52.7220,-0.27,-0.25,0.16,-0.67,5.41,-8.65,7.56,-25.5,26.25,11.929,1,1
2019-08-1213:16:52.8420,-1.03,-0.16,2.11,3.62,3.15,-7.19,7.56,-25.5,26.25,12.226,1,1
2019-08-1213:16:52.9320,-1.03,-0.16,2.11,1.62,5.07,-16.62,7.56,-25.5,26.25,12.252,1,1
2019-08-1213:16:53.0220,-1.03,-0.16,2.11,1.62,5.07,-16.62,7.56,-25.5,26.25,11.898,1,1
2019-08-1213:16:53.1120,2.79,1.32,-2.34,1.62,5.07,-16.62,7.56,-25.5,26.25,11.254,1,1
2019-08-1213:16:53.2320,0.03,4.02,-1.04,1.62,5.07,-16.62,7.56,-25.5,26.25,11.669,1,1
2019-08-1213:16:53.3520,-1.11,4.72,-0.84,1.62,5.07,-16.62,7.56,-25.5,26.25,11.384,1,1
2019-08-1213:16:53.4120,-1.13,6.38,0.3,1.62,5.07,-16.62,7.56,-25.5,-128.94,11.197,1,1
2019-08-1213:16:53.5350,0.68,4.63,-0.15,1.62,5.07,-16.62,44.5,-83.37,-128.94,11.063,1,1
2019-08-1213:16:53.6220,0.68,4.63,-0.15,1.62,5.07,-16.62,44.5,-83.37,-128.94,11.08,1,1
2019-08-1213:16:53.7420,-0.18,0.7,-0.5,1.62,5.07,-16.62,44.5,-83.37,-145.75,11.082,1,1
2019-08-1213:16:53.8330,0.17,0.79,-0.4,1.62,5.07,-16.62,55.56,-89.44,-145.75,11.077,1,1
2019-08-1213:16:53.9220,0.17,0.79,-0.4,2.5,2.61,7.98,55.56,-89.44,-145.75,10.984,1,1
2019-08-1213:16:54.0120,0.17,0.79,-0.4,2.5,2.61,7.98,55.56,-89.44,-145.75,10.937,1,1
2019-08-1213:16:54.1030,-0.07,0,0.08,2.5,2.61,7.98,55.56,-89.44,-145.75,10.938,1,1
2019-08-1213:16:54.2220,-0.03,-0.12,-0.14,2.5,2.61,7.98,55.56,-89.44,-145.75,10.933,1,1
2019-08-1213:16:54.3120,-0.01,-0.04,-0.09,2.5,2.61,7.98,55.56,-89.44,-145.75,10.921,1,1
2019-08-1213:16:54.4020,-0.06,-0.11,-0.06,3.23,2.58,8.63,55.56,-89.44,-145.75,10.919,1,1
2019-08-1213:16:54.4920,-0.06,-0.11,-0.06,2.93,2.5,9.09,55.56,-89.44,-145.75,10.914,1,1
2019-08-1213:16:54.6120,-0.06,-0.11,-0.06,3.04,2.54,9.09,55.56,-89.44,-145.75,10.908,1,1
2019-08-1213:16:54.7020,-0.06,-0.11,-0.06,3.04,2.54,9.09,55.56,-89.44,-145,10.908,1,1
2019-08-1213:16:54.8220,0.04,0,-0.06,3.04,2.54,9.09,53.31,-89.69,-141,10.908,1,1
2019-08-1213:16:54.9120,0.04,0,-0.06,3.04,2.54,9.09,54.38,-87.37,-141,10.898,1,1
2019-08-1213:16:55.0020,0.04,0,-0.06,3.04,2.54,9.09,54.38,-87.37,-141,10.9,1,1
2019-08-1213:16:55.0920,0.02,-0.05,-0.11,3.04,2.54,9.09,54.38,-87.37,-141,10.899,1,1
2019-08-1213:16:55.2120,0.06,-0.08,0.05,3.04,2.54,9.09,54.38,-87.37,-141,10.895,1,1
2019-08-1213:16:55.3070,-0.02,-0.01,0.03,3.04,2.54,9.09,54.38,-87.37,-141,10.893,1,1
2019-08-1213:16:55.3910,-0.05,-0.06,-0.15,3.37,2.98,8.52,54.38,-87.37,-141,10.896,1,1
2019-08-1213:16:55.5620,-0.05,-0.06,-0.15,3.1,2.94,8.79,54.38,-87.37,-141,10.895,1,1
2019-08-1213:16:55.6010,-0.05,-0.06,-0.15,3.06,2.75,9.05,54.38,-87.37,-141,10.898,1,1
2019-08-1213:16:55.7220,-0.05,-0.06,-0.15,3.06,2.75,9.05,54.38,-87.37,-144.5,10.902,1,1
2019-08-1213:16:55.8130,-0.02,0.05,-0.01,3.06,2.75,9.05,55.5,-89.25,-140.94,10.907,1,1
2019-08-1213:16:55.9320,-0.02,0.05,-0.01,3.06,2.75,9.05,54.56,-88,-140.94,10.914,1,1
2019-08-1213:16:55.9920,-0.02,0.05,-0.01,3.06,2.75,9.05,54.56,-88,-140.94,10.916,1,1
2019-08-1213:16:56.1140,-0.07,-0.08,0.04,3.06,2.75,9.05,54.56,-88,-140.94,10.919,1,1
2019-08-1213:16:56.2020,0,0.02,-0.02,3.06,2.75,9.05,54.56,-88,-140.94,10.923,1,1
2019-08-1213:16:56.2920,0.03,0.06,-0.09,3.06,2.75,9.05,54.56,-88,-140.94,10.926,1,1
2019-08-1213:16:56.4120,0.07,-0.01,-0.01,3.22,2.64,8.82,54.56,-88,-140.94,10.925,1,1
2019-08-1213:16:56.4720,0.07,-0.01,-0.01,3.03,2.6,9.09,54.56,-88,-140.94,10.932,1,1
2019-08-1213:16:56.6220,0.07,-0.01,-0.01,3.03,2.6,9.09,54.56,-88,-140.94,10.934,1,1
2019-08-1213:16:56.6820,-0.07,0,-0.07,3.03,2.6,9.09,54.56,-88,-146,10.935,1,1
2019-08-1213:16:56.8020,-0.17,0.02,-0.07,3.03,2.6,9.09,55.19,-88.69,-142.5,10.936,1,1
2019-08-1213:16:56.8920,-0.17,0.02,-0.07,3.03,2.6,9.09,54.38,-88.75,-142.5,10.939,1,1
2019-08-1213:16:56.9820,-0.17,0.02,-0.07,3.06,2.71,9.09,54.38,-88.75,-142.5,10.933,1,1
2019-08-1213:16:57.0720,-0.17,0.02,-0.07,3.22,2.64,8.67,54.38,-88.75,-142.5,10.958,1,1
2019-08-1213:16:57.1920,-0.17,0.02,-0.07,3.22,2.64,8.67,54.38,-88.75,-142.5,10.972,1,1
2019-08-1213:16:57.2820,0.02,0.04,0.02,3.22,2.64,8.67,54.38,-88.75,-142.5,10.969,1,1
2019-08-1213:16:57.4040,-0.15,-0.11,-0.03,3.22,2.64,8.67,54.38,-88.75,-142.5,10.989,1,1
2019-08-1213:16:57.4940,-0.07,-0.11,-0.01,3.14,2.41,8.98,54.38,-88.75,-142.5,11,1,1
2019-08-1213:16:57.5830,-0.07,-0.11,-0.01,3.14,2.41,8.98,54.38,-88.75,-142.5,10.97,1,1
2019-08-1213:16:57.6750,0.03,0.1,-0.06,3.14,2.41,8.98,54.38,-88.75,-144.87,10.873,1,1
2019-08-1213:16:57.7920,-0.19,-0.15,0.06,3.14,2.41,8.98,54.56,-88.62,-135.12,10.754,1,1
2019-08-1213:16:57.9120,-0.19,-0.15,0.06,3.14,2.41,8.98,50.13,-86.69,-135.12,10.33,1,1
2019-08-1213:16:58.0020,-0.19,-0.15,0.06,6.17,7.39,5.72,50.13,-86.69,-135.12,10.288,1,1
2019-08-1213:16:58.0620,-0.19,-0.15,0.06,7.51,9.42,-0.02,50.13,-86.69,-135.12,11.88,1,1
2019-08-1213:16:58.1820,-0.19,-0.15,0.06,7.51,9.42,-0.02,50.13,-86.69,-135.12,11.99,1,1
2019-08-1213:16:58.2720,3.06,-2.91,1.48,7.51,9.42,-0.02,50.13,-86.69,-135.12,11.997,1,1
2019-08-1213:16:58.3920,1.6,-1.85,1.94,7.51,9.42,-0.02,50.13,-86.69,-135.12,12.072,1,1
2019-08-1213:16:58.4820,0.75,-1.27,1.19,7.51,9.42,-0.02,50.13,-86.69,-135.12,12.076,1,1
2019-08-1213:16:58.5730,0.48,-0.44,0.82,7.51,9.42,-0.02,50.13,-86.69,-135.12,12.135,1,1
2019-08-1213:16:58.6630,0.5,-0.31,0.29,7.51,9.42,-0.02,50.13,-86.69,-25.87,12.113,1,1
2019-08-1213:16:58.7820,0.38,-0.1,0.25,7.51,9.42,-0.02,40.38,-24.37,-35.38,12.019,1,1
2019-08-1213:16:58.8720,0.38,-0.1,0.25,7.51,9.42,-0.02,47.5,-35.63,-42.13,11.983,1,1
2019-08-1213:16:58.9620,0.38,-0.1,0.25,7.51,9.42,-0.02,49.63,-38.81,-42.13,11.983,1,1
2019-08-1213:16:59.0520,0.38,-0.1,0.25,3.1,-3.87,-7.91,49.63,-38.81,-42.13,12.015,1,1
2019-08-1213:16:59.1730,0.38,-0.1,0.25,3.1,-3.87,-7.91,49.63,-38.81,-42.13,12.008,1,1
2019-08-1213:16:59.2930,0.07,0.03,-0.23,3.1,-3.87,-7.91,49.63,-38.81,-42.13,11.977,1,1
2019-08-1213:16:59.3820,0.18,-0.04,-0.09,3.1,-3.87,-7.91,49.63,-38.81,-42.13,11.963,1,1
2019-08-1213:16:59.4730,0.22,0.23,0.04,3.1,-3.87,-7.91,49.63,-38.81,-42.13,11.954,1,1
2019-08-1213:16:59.5620,0.02,0.37,0.23,3.1,-3.87,-7.91,49.63,-38.81,-42.13,11.949,1,1
2019-08-1213:16:59.6820,0.09,0.09,0.25,3.1,-3.87,-7.91,49.63,-38.81,-44.69,11.951,1,1
2019-08-1213:16:59.7720,0.05,0.04,0.08,3.1,-3.87,-7.91,47.19,-38,-44.69,11.959,1,1
2019-08-1213:16:59.8620,0.05,0.04,0.08,3.1,-3.87,-7.91,47.19,-38,-40.94,11.935,1,1
2019-08-1213:16:59.9520,0.02,0.07,0.26,3.1,-3.87,-7.91,44.69,-37.56,-40.94,11.975,1,1
2019-08-1213:17:00.0420,0.02,0.07,0.26,3.91,-4.57,-7.27,44.69,-37.56,-40.94,11.818,1,1
2019-08-1213:17:00.1920,0.02,0.07,0.26,3.91,-4.57,-7.27,44.69,-37.56,-40,12.089,1,1
2019-08-1213:17:00.2520,0.25,-0.8,0.24,3.91,-4.57,-7.27,53.94,-32.56,-40,12.209,1,1
2019-08-1213:17:00.4110,0.25,-0.8,0.24,2.76,0.8,-10.25,53.94,-32.56,-40,11.925,1,1
2019-08-1213:17:00.4620,0.25,-0.8,0.24,2.76,0.8,-10.25,53.94,-32.56,-40,11.833,1,1
2019-08-1213:17:00.5540,-4.33,1.8,4.19,4.52,4.86,-8.68,53.94,-32.56,-40,11.779,1,1
2019-08-1213:17:00.6420,-4.33,1.8,4.19,4.44,5.12,-8.49,53.94,-32.56,-56.38,11.674,1,1
2019-08-1213:17:00.7620,-4.33,1.8,4.19,4.44,5.12,-8.49,36.63,-71,-56.38,11.86,1,1
2019-08-1213:17:00.9120,-4.33,1.8,4.19,4.44,5.12,-8.49,36.63,-71,-46.44,11.484,1,1
2019-08-1213:17:00.9430,-1.19,1.36,2.41,4.44,5.12,-8.49,27.31,-67.37,-46.44,11.774,0,1
2019-08-1213:17:01.0320,-1.19,1.36,2.41,4.44,5.12,-8.49,27.31,-67.37,-11.94,11.833,1,0
2019-08-1213:17:01.1520,0.18,-0.58,0.68,4.44,5.12,-8.49,35.31,-44.38,-14.88,12.022,0,1
2019-08-1213:17:01.3020,0.18,-0.58,0.68,4.44,5.12,-8.49,35.31,-59.25,-14.88,12.016,0,1
2019-08-1213:17:01.3640,0.18,-0.58,0.68,-4.75,4.55,-8.03,35.31,-59.25,-14.88,11.926,0,1
2019-08-1213:17:01.4520,0.18,-0.58,0.68,-2.18,5.62,-9.33,35.31,-59.25,-14.88,11.795,0,1
2019-08-1213:17:01.5420,0.18,-0.58,0.68,1.68,5.55,-7.8,35.31,-59.25,-14.88,11.982,0,1
2019-08-1213:17:01.6310,0.18,-0.58,0.68,3.87,4.17,-7.23,35.31,-59.25,-14.88,12.045,0,1
2019-08-1213:17:01.7510,0.18,-0.58,0.68,3.87,4.17,-7.23,35.31,-59.25,-14.88,11.989,1,0
2019-08-1213:17:01.9050,-0.24,0.77,2.02,5.67,3.25,-7.07,35.31,-59.25,5.94,12.026,1,0
2019-08-1213:17:01.9650,-0.24,0.77,2.02,5.67,3.25,-7.07,41.13,-52.44,5.94,11.977,0,1
2019-08-1213:17:02.0520,-0.24,0.77,2.02,-5.09,3.55,-9.14,41.13,-52.44,6.19,11.977,0,1
2019-08-1213:17:02.1430,-0.24,0.77,2.02,-5.09,3.55,-9.14,38.5,-8.25,8.75,12.078,0,1
2019-08-1213:17:02.2320,-0.24,0.77,2.02,-5.09,3.55,-9.14,25.06,-22.56,8.75,11.894,0,1
2019-08-1213:17:02.3520,-0.24,0.77,2.02,-5.09,3.55,-9.14,25.06,-22.56,8.75,11.817,0,1
2019-08-1213:17:02.4420,-0.77,2.17,9.73,7.16,0.99,-7.15,25.06,-22.56,8.75,11.847,0,1
2019-08-1213:17:02.5330,-0.77,2.17,9.73,7.16,0.99,-7.15,25.06,-22.56,8.75,11.731,0,1
2019-08-1213:17:02.6220,-0.23,0.34,0.64,6.62,-1.81,-6,25.06,-22.56,11.81,11.735,0,1
2019-08-1213:17:02.7420,-0.23,0.34,0.64,6.62,-1.81,-6,-15.19,-4.06,11.81,11.868,0,1
2019-08-1213:17:02.8650,-0.23,0.34,0.64,6.62,-1.81,-6,-15.19,-4.06,15.56,11.895,1,0
2019-08-1213:17:02.9520,0.02,-1.02,-2.02,6.62,-1.81,-6,-29.31,-22.12,13.88,11.725,0,0
2019-08-1213:17:03.0420,0.02,-1.02,-2.02,6.62,-1.81,-6,-18.62,-55.38,-7.81,12.133,1,0
2019-08-1213:17:03.1320,0.02,-1.02,-2.02,6.62,-1.81,-6,48.31,-64.62,-1.25,12.017,0,1
2019-08-1213:17:03.2220,0.02,-1.02,-2.02,6.62,-1.81,-6,81.94,-24.19,-1.25,12.025,0,1
2019-08-1213:17:03.3720,0.02,-1.02,-2.02,6.62,-1.81,-6,81.94,-24.19,-1.25,12.079,0,1
2019-08-1213:17:03.4330,0.28,0.13,-1.43,-4.94,-2,-8.3,81.94,-24.19,-1.25,12.066,0,1
2019-08-1213:17:03.5220,0.28,0.13,-1.43,-4.94,-2,-8.3,81.94,-24.19,-1.25,11.993,0,1
2019-08-1213:17:03.6120,-0.12,0.08,-0.01,-4.1,0.11,-8.34,81.94,-24.19,2.12,12.045,0,1
2019-08-1213:17:03.7320,-0.12,0.08,-0.01,-4.1,0.11,-8.34,81.81,-7.87,2.12,12.039,0,1
2019-08-1213:17:03.8230,-0.12,0.08,-0.01,-2.68,2.91,-9.22,81.81,-7.87,3.56,12.208,0,1
2019-08-1213:17:03.9420,-0.12,0.08,-0.01,-2.68,2.91,-9.22,69.94,-23.06,12.31,12.15,0,1
2019-08-1213:17:04.0350,-0.12,0.08,-0.01,-2.68,2.91,-9.22,74.31,-13.44,12.31,12.165,0,1
2019-08-1213:17:04.1220,-0.12,0.08,-0.01,0.19,2.33,-9.56,74.31,-13.44,12.31,12.168,0,1
2019-08-1213:17:04.2420,-0.12,0.08,-0.01,0.19,2.33,-9.56,74.31,-13.44,12.31,12.159,0,1
2019-08-1213:17:04.3320,-0.41,0,-1.13,-0.42,2.68,-10.71,74.31,-13.44,12.31,11.968,1,0
2019-08-1213:17:04.4220,-0.41,0,-1.13,-1.38,2.79,-13.66,74.31,-13.44,12.31,11.966,1,0
2019-08-1213:17:04.5120,-0.41,0,-1.13,-1.38,2.79,-13.66,74.31,-13.44,12.31,11.946,0,1
2019-08-1213:17:04.6020,0.27,-0.64,1.53,1.07,5.7,-6.69,74.31,-13.44,12.31,11.691,0,1
2019-08-1213:17:04.7220,0.27,-0.64,1.53,1.07,5.7,-6.69,74.31,-13.44,12.31,12.03,0,1
2019-08-1213:17:04.8130,-1.73,1.23,0.61,1.07,5.7,-6.69,74.31,-13.44,12.31,12.02,1,0
2019-08-1213:17:04.9320,1.57,-2.77,-2.26,3.79,3.9,-8.99,74.31,-13.44,10.63,11.928,0,1
2019-08-1213:17:05.0220,1.57,-2.77,-2.26,3.79,3.9,-8.99,27.94,-20.06,10.63,11.979,1,1
2019-08-1213:17:05.1120,1.57,-2.77,-2.26,3.79,3.9,-8.99,27.94,-20.06,10.63,11.892,1,1
2019-08-1213:17:05.2020,-0.16,0.32,0.21,3.79,3.9,-8.99,27.94,-20.06,10.63,12.07,1,1
2019-08-1213:17:05.3220,0.51,-0.51,-0.67,3.79,3.9,-8.99,27.94,-20.06,10.63,12.074,1,1
2019-08-1213:17:05.4120,0.36,-0.5,0.12,1.84,2.75,-9.22,27.94,-20.06,10.63,11.937,1,1
2019-08-1213:17:05.5320,0.36,-0.5,0.12,1.84,2.75,-9.22,27.94,-20.06,10.63,12.082,1,1
2019-08-1213:17:05.5920,-0.79,-0.33,-0.22,1.84,2.75,-9.22,27.94,-20.06,10.63,11.972,1,1
2019-08-1213:17:05.7440,-0.58,0.63,0.33,1.84,2.75,-9.22,27.94,-20.06,10.63,11.954,1,1
2019-08-1213:17:05.8020,0.03,-0.52,-0.22,1.84,2.75,-9.22,27.94,-20.06,10.63,12.023,1,1
2019-08-1213:17:05.9220,0.73,-0.45,-0.28,1.84,2.75,-9.22,27.94,-20.06,13.56,12.04,1,1
2019-08-1213:17:06.0120,0.48,-0.21,-0.2,1.84,2.75,-9.22,37.25,-19.5,13.56,12.025,0,1
2019-08-1213:17:06.1020,0.48,-0.21,-0.2,1.84,2.75,-9.22,37.25,-19.5,13.56,12.022,1,1
2019-08-1213:17:06.1920,0.4,-0.14,-0.09,3.06,3.36,-8.49,37.25,-19.5,13.56,12.005,0,1
2019-08-1213:17:06.3120,0.4,-0.14,-0.09,2.61,5.09,-7.42,37.25,-19.5,13.56,12.046,0,1
2019-08-1213:17:06.4020,0.4,-0.14,-0.09,2.84,3.59,-9.03,37.25,-19.5,13.56,12.014,0,1
2019-08-1213:17:06.5220,0.4,-0.14,-0.09,2.84,3.59,-9.03,37.25,-19.5,13.56,11.985,0,1
2019-08-1213:17:06.6120,0.19,-0.11,-0.17,2.84,3.59,-9.03,37.25,-19.5,13.56,12.04,1,1
2019-08-1213:17:06.7020,0.46,-0.43,-0.11,2.84,3.59,-9.03,37.25,-19.5,13.56,12.067,1,1
2019-08-1213:17:06.7920,0.13,0.09,0.16,2.84,3.59,-9.03,37.25,-19.5,13.56,12.048,1,1
2019-08-1213:17:06.9130,0.61,-0.47,-0.76,2.84,3.59,-9.03,37.25,-19.5,-44.06,12.065,1,1
2019-08-1213:17:07.0020,1.63,-0.65,-1.51,2.84,3.59,-9.03,48.75,-48.25,-44.06,11.789,1,1
2019-08-1213:17:07.0920,1.63,-0.65,-1.51,1.8,-0.01,-8.91,48.75,-48.25,-44.06,12.227,1,1
2019-08-1213:17:07.2120,1.63,-0.65,-1.51,4.14,5.86,1.7,48.75,-48.25,-44.06,12.025,1,1
2019-08-1213:17:07.3020,1.63,-0.65,-1.51,4.14,5.86,1.7,48.75,-48.25,-44.06,11.24,1,1
2019-08-1213:17:07.3920,0.4,4.53,0.43,4.14,5.86,1.7,48.75,-48.25,-44.06,10.872,1,1
2019-08-1213:17:07.5120,0.72,2.37,0.56,4.14,5.86,1.7,48.75,-48.25,-44.06,10.882,1,1
2019-08-1213:17:07.6020,-0.18,0.69,0.13,4.14,5.86,1.7,48.75,-48.25,-44.06,10.853,1,1
2019-08-1213:17:07.6920,-0.17,0.15,0.14,4.14,5.86,1.7,48.75,-48.25,-44.06,10.875,1,1
2019-08-1213:17:07.7820,-0.68,0.68,0.02,4.14,5.86,1.7,48.75,-48.25,-44.06,10.919,1,1
2019-08-1213:17:07.9020,-0.32,0.64,-0.15,1.95,3.55,9.32,48.75,-48.25,-44.06,10.891,1,1
2019-08-1213:17:08.0220,-0.32,0.64,-0.15,2.18,3.17,9.52,48.75,-48.25,-44.06,10.9,1,1
2019-08-1213:17:08.0830,-0.32,0.64,-0.15,2.87,3.75,8.86,48.75,-48.25,-137.25,10.903,1,1
2019-08-1213:17:08.1720,-0.32,0.64,-0.15,2.87,3.75,8.86,51.5,-84.31,-143.37,10.907,1,1
2019-08-1213:17:08.2920,-0.32,0.64,-0.15,2.87,3.75,8.86,52.63,-87.25,-141.31,10.916,1,1
2019-08-1213:17:08.3820,-0.32,0.64,-0.15,2.87,3.75,8.86,54.5,-85.69,-141.31,10.925,1,1
2019-08-1213:17:08.5020,-0.32,0.64,-0.15,2.87,3.75,8.86,54.5,-85.69,-141.31,10.93,1,1
2019-08-1213:17:08.5920,0.01,0.04,-0.02,2.87,3.75,8.86,54.5,-85.69,-141.31,10.938,1,1
2019-08-1213:17:08.6820,0.03,-0.17,-0.03,2.87,3.75,8.86,54.5,-85.69,-141.31,10.945,1,1
2019-08-1213:17:08.7720,-0.05,-0.07,-0.06,2.87,3.75,8.86,54.5,-85.69,-141.31,10.948,1,1
2019-08-1213:17:08.8920,-0.08,0.04,-0.13,2.07,2.68,9.17,54.5,-85.69,-141.31,10.952,1,1
2019-08-1213:17:08.9820,-0.08,0.04,-0.13,2.07,2.68,9.17,54.5,-85.69,-145,10.952,1,1
2019-08-1213:17:09.0720,0,-0.05,0.04,2.07,2.68,9.17,53.38,-87.5,-141.69,10.954,1,1
2019-08-1213:17:09.1920,0,-0.05,0.04,2.07,2.68,9.17,54.13,-85.19,-144.94,10.956,1,1
2019-08-1213:17:09.2820,0,-0.05,0.04,2.07,2.68,9.17,53.56,-87.87,-140.25,10.959,1,1
2019-08-1213:17:09.3720,0,-0.05,0.04,2.07,2.68,9.17,53.31,-85.5,-140.25,10.961,1,1
2019-08-1213:17:09.4920,0,-0.05,0.04,2.61,2.87,8.86,53.31,-85.5,-140.25,10.964,1,1
2019-08-1213:17:09.5830,0,-0.05,0.04,2.64,2.94,9.02,53.31,-85.5,-140.25,10.958,1,1
2019-08-1213:17:09.6720,0,-0.05,0.04,2.64,2.94,9.02,53.31,-85.5,-140.25,10.96,1,1
2019-08-1213:17:09.7620,-0.06,-0.03,0.02,2.64,2.94,9.02,53.31,-85.5,-140.25,10.965,1,1
2019-08-1213:17:09.8820,-0.02,-0.08,0.12,2.64,2.94,9.02,53.31,-85.5,-140.25,10.969,1,1
2019-08-1213:17:10.0020,0,-0.06,0.06,2.8,2.68,9.05,53.31,-85.5,-140.25,10.975,1,1
2019-08-1213:17:10.0920,0,-0.06,0.06,2.8,2.68,9.05,53.31,-85.5,-140.25,10.985,1,1
2019-08-1213:17:10.1520,0,0,-0.02,2.8,2.68,9.05,53.31,-85.5,-143.44,10.989,1,1
2019-08-1213:17:10.2720,0.01,0.01,0.03,2.8,2.68,9.05,51.81,-87.44,-139.25,10.989,1,1
2019-08-1213:17:10.3630,0.01,0.01,0.03,2.8,2.68,9.05,52.13,-86,-139.25,10.992,1,1
2019-08-1213:17:10.4820,0.01,0.01,0.03,2.91,2.75,8.82,52.13,-86,-139.25,10.997,1,1
2019-08-1213:17:10.5720,0.01,0.01,0.03,2.91,2.75,8.82,52.13,-86,-139.25,11.002,1,1
2019-08-1213:17:10.6930,0.01,-0.02,0.04,2.91,2.75,8.82,52.13,-86,-139.25,11.002,1,1
2019-08-1213:17:10.7520,0,-0.03,-0.01,2.91,2.75,8.82,52.13,-86,-139.25,11.008,1,1
2019-08-1213:17:10.8720,-0.01,-0.06,-0.04,2.91,2.75,8.82,52.13,-86,-139.25,11.007,1,1
2019-08-1213:17:10.9620,-0.01,-0.05,-0.01,2.91,2.75,8.82,52.13,-86,-139.25,11.012,1,1
2019-08-1213:17:11.0820,0.05,-0.06,-0.02,2.91,2.75,8.82,52.13,-86,-139.25,11.016,1,1
2019-08-1213:17:11.1420,0.02,-0.01,-0.03,2.91,2.75,8.82,52.13,-86,-143.62,11.022,1,1
2019-08-1213:17:11.2630,0.01,-0.01,-0.03,2.91,2.75,8.82,52.31,-88.06,-138.31,11.028,1,1
2019-08-1213:17:11.3520,0.01,-0.01,-0.03,2.91,2.75,8.82,51.19,-86.44,-138.31,11.032,1,1
2019-08-1213:17:11.4720,0.01,-0.01,-0.03,3.18,2.75,8.79,51.19,-86.44,-138.31,11.039,1,1
2019-08-1213:17:11.5620,0.01,-0.01,-0.03,3.22,2.75,8.71,51.19,-86.44,-138.31,11.048,1,1
2019-08-1213:17:11.6520,0.01,-0.01,-0.03,3.14,2.94,8.82,51.19,-86.44,-138.31,11.048,1,1
2019-08-1213:17:11.7420,0.01,-0.01,-0.03,3.14,2.94,8.82,51.19,-86.44,-138.31,11.056,1,1
2019-08-1213:17:11.8620,-0.02,-0.07,-0.04,3.14,2.94,8.82,51.19,-86.44,-138.31,11.058,1,1
2019-08-1213:17:12.0340,0.02,-0.06,-0.04,3.14,2.94,8.82,51.19,-86.44,-138.31,11.062,1,1
2019-08-1213:17:12.0710,0.01,-0.07,-0.02,3.14,2.94,8.82,51.19,-86.44,-138.31,11.065,1,1
2019-08-1213:17:12.1620,0,-0.05,-0.05,3.14,2.94,8.82,51.19,-86.44,-140.87,11.066,1,1
2019-08-1213:17:12.2510,0.02,-0.03,-0.03,3.14,2.94,8.82,50.31,-88.06,-135.5,11.068,1,1
2019-08-1213:17:12.3430,0.02,-0.03,-0.03,3.14,2.94,8.82,49.25,-85.75,-135.5,11.077,1,1
2019-08-1213:17:12.4630,0.02,-0.03,-0.03,3.14,2.94,8.82,49.25,-85.75,-135.5,11.084,1,1
2019-08-1213:17:12.5530,0.04,-0.02,-0.01,3.41,3.02,8.75,49.25,-85.75,-135.5,11.09,1,1
2019-08-1213:17:12.7040,0.04,-0.02,-0.01,3.41,3.02,8.75,49.25,-85.75,-135.5,11.086,1,1
2019-08-1213:17:12.7330,-0.02,-0.05,-0.07,3.41,3.02,8.75,49.25,-85.75,-135.5,11.089,1,1
2019-08-1213:17:12.8530,-0.03,-0.03,0,3.41,3.02,8.75,49.25,-85.75,-135.5,11.095,1,1
2019-08-1213:17:12.9420,-0.02,-0.03,-0.02,3.41,3.02,8.75,49.25,-85.75,-135.5,11.1,1,1
2019-08-1213:17:13.0630,-0.01,-0.05,-0.02,3.64,2.94,8.4,49.25,-85.75,-135.5,11.101,1,1
2019-08-1213:17:13.1840,-0.01,-0.05,-0.02,3.64,2.94,8.4,49.25,-85.75,-135.5,11.104,1,1
2019-08-1213:17:13.2460,0.03,-0.04,-0.02,3.64,2.94,8.4,49.25,-85.75,-135.5,11.106,1,1
2019-08-1213:17:13.3620,-0.02,0,0.01,3.64,2.94,8.4,49.25,-85.75,-138.94,11.114,1,1
2019-08-1213:17:13.4520,-0.02,-0.03,-0.03,3.64,2.94,8.4,49.25,-87.56,-134.81,11.115,1,1
