Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1413:22:45.5150,0.0,0.0,0.0,0.73,-0.25,-9.75,76.94,10.0,19.19,11.947,0,1,ON,
2019-08-1413:22:45.6050,0.0,0.0,0.0,0.73,-0.25,-9.75,76.94,10.0,19.19,11.946,0,1,ON,
2019-08-1413:22:45.7240,0.0,0.0,0.0,0.73,-0.25,-9.75,76.94,10.0,19.19,11.945,0,1,ON,
2019-08-1413:22:45.7840,0.0,0.0,0.0,0.73,-0.25,-9.75,76.94,10.0,19.19,11.944,0,1,ON,
2019-08-1413:22:45.9040,0.0,0.0,0.0,0.73,-0.25,-9.75,76.94,10.0,19.19,11.946,0,1,ON,
2019-08-1413:22:45.9950,0.0,0.0,0.0,0.73,-0.25,-9.75,75.37,8.19,19.19,11.945,0,1,ON,
2019-08-1413:22:46.1140,0.0,0.0,0.0,0.73,-0.25,-9.75,75.37,8.19,17.87,11.946,0,1,ON,
2019-08-1413:22:46.2050,0.0,0.0,0.0,0.73,-0.25,-9.75,75.62,7.81,17.87,11.945,0,1,ON,
2019-08-1413:22:46.2950,0.0,0.0,0.0,0.73,-0.25,-9.75,74.37,8.94,17.87,11.945,0,1,ON,
2019-08-1413:22:46.3850,0.0,0.0,0.0,0.69,-0.29,-9.71,74.37,8.94,20.69,11.945,0,1,ON,
2019-08-1413:22:46.5040,0.0,0.0,0.0,0.73,-0.25,-9.75,74.37,8.94,20.69,11.945,0,1,ON,
2019-08-1413:22:46.5940,0.0,0.0,0.0,0.73,-0.29,-9.75,74.37,8.94,20.69,11.947,0,1,ON,
2019-08-1413:22:46.6850,0.0,0.0,0.0,0.73,-0.29,-9.75,74.37,8.94,20.69,11.945,0,1,ON,
2019-08-1413:22:46.7750,0.0,0.0,0.0,0.73,-0.29,-9.75,74.37,8.94,20.69,11.945,0,1,ON,
2019-08-1413:22:46.8950,0.0,0.0,0.0,0.73,-0.29,-9.75,74.37,8.94,20.69,11.947,0,1,ON,
2019-08-1413:22:46.9850,0.0,0.0,0.0,0.73,-0.29,-9.75,74.37,8.94,20.69,11.945,0,1,ON,
2019-08-1413:22:47.1040,0.0,0.0,0.0,0.73,-0.29,-9.75,78.75,11.75,20.69,11.945,0,1,ON,
2019-08-1413:22:47.1940,0.0,0.0,0.0,0.73,-0.29,-9.75,78.75,11.75,21.69,11.945,0,1,ON,
2019-08-1413:22:47.2850,0.0,0.0,0.0,0.73,-0.29,-9.75,76.81,9.63,21.69,11.947,0,1,ON,
2019-08-1413:22:47.3750,0.0,0.0,0.0,0.73,-0.29,-9.79,76.81,9.63,21.12,11.946,0,1,ON,
2019-08-1413:22:47.4950,0.0,0.0,0.0,0.73,-0.29,-9.71,76.81,9.63,21.12,11.946,0,1,ON,
2019-08-1413:22:47.5850,0.0,0.0,0.0,0.73,-0.29,-9.71,76.81,9.63,21.12,11.945,0,1,ON,
2019-08-1413:22:47.7040,0.0,0.0,0.0,0.73,-0.29,-9.71,78.44,10.06,21.12,11.946,0,1,ON,
2019-08-1413:22:47.7640,0.0,0.0,0.0,0.73,-0.29,-9.71,78.44,10.06,20.62,11.947,0,1,ON,
2019-08-1413:22:47.8850,0.0,0.0,0.0,0.73,-0.29,-9.71,78.44,10.06,20.62,11.948,0,1,ON,
2019-08-1413:22:47.9750,0.0,0.0,0.0,0.73,-0.29,-9.71,78.44,10.06,20.62,11.946,0,1,ON,
2019-08-1413:22:48.0950,0.0,0.0,0.0,0.73,-0.29,-9.71,78.44,10.06,20.62,11.946,0,1,ON,
2019-08-1413:22:48.1850,0.0,0.0,0.0,0.73,-0.29,-9.71,78.44,10.06,20.62,11.946,0,1,ON,
2019-08-1413:22:48.2750,0.0,0.0,0.0,0.73,-0.29,-9.71,78.44,10.06,20.62,11.946,0,1,ON,
2019-08-1413:22:48.3950,0.0,0.0,0.0,0.73,-0.29,-9.71,74.94,8.0,20.62,11.945,0,1,ON,
2019-08-1413:22:48.4850,0.0,0.0,0.0,0.73,-0.29,-9.71,74.87,8.75,17.06,11.947,0,1,ON,
2019-08-1413:22:48.5750,0.0,0.0,0.0,0.73,-0.29,-9.71,74.87,8.75,19.12,11.946,0,1,ON,
2019-08-1413:22:48.6950,0.0,0.0,0.0,0.73,-0.29,-9.71,74.87,8.75,19.12,11.946,0,1,ON,
2019-08-1413:22:48.7850,0.0,0.0,0.0,0.73,-0.29,-9.71,74.87,8.75,19.12,11.945,0,1,ON,
2019-08-1413:22:48.9040,0.0,0.0,0.0,0.73,-0.29,-9.71,74.87,8.75,19.12,11.948,0,1,ON,
2019-08-1413:22:48.9640,0.0,0.0,0.0,0.69,-0.25,-9.71,74.87,8.75,19.12,11.945,0,1,ON,
2019-08-1413:22:49.0850,0.0,0.0,0.0,0.69,-0.29,-9.71,74.87,8.75,19.12,11.948,0,1,ON,
2019-08-1413:22:49.1750,0.0,0.0,0.0,0.69,-0.29,-9.75,74.87,8.75,19.12,11.948,0,1,ON,
2019-08-1413:22:49.2650,0.0,0.0,0.0,0.73,-0.29,-9.71,74.87,8.75,19.12,11.946,0,1,ON,
2019-08-1413:22:49.3540,0.0,0.0,0.0,0.73,-0.29,-9.71,73.87,7.25,19.12,11.947,0,1,ON,
2019-08-1413:22:49.4740,0.0,0.0,0.0,0.73,-0.29,-9.71,76.75,10.5,17.62,11.947,0,1,ON,
2019-08-1413:22:49.5650,0.0,0.0,0.0,0.73,-0.29,-9.71,76.75,10.5,20.12,11.947,0,1,ON,
2019-08-1413:22:49.6840,0.0,0.0,0.0,0.73,-0.29,-9.71,76.75,10.5,20.12,11.947,0,1,ON,
2019-08-1413:22:49.7750,0.0,0.0,0.0,0.73,-0.29,-9.71,76.75,10.5,20.12,11.945,0,1,ON,
2019-08-1413:22:49.8650,0.0,0.0,0.0,0.73,-0.29,-9.71,76.75,10.5,20.12,11.947,0,1,ON,
2019-08-1413:22:49.9550,0.0,0.0,0.0,0.73,-0.29,-9.71,76.75,10.5,20.12,11.948,0,1,ON,
2019-08-1413:22:50.1350,0.0,0.0,0.0,0.69,-0.25,-9.71,76.75,10.5,20.12,11.94,0,1,ON,
2019-08-1413:22:50.1650,0.0,0.0,0.0,-1.3,-1.7,-10.17,76.75,10.5,20.12,11.818,0,1,ON,
2019-08-1413:22:50.2550,0.0,0.0,0.0,-1.3,-1.7,-10.17,89.62,14.94,20.12,11.735,0,1,ON,
2019-08-1413:22:50.3450,0.0,0.0,0.0,-1.3,-1.7,-10.17,90.62,11.69,10.0,11.819,0,1,ON,
2019-08-1413:22:50.4640,0.0,0.0,0.0,-1.3,-1.7,-10.17,79.25,2.31,-5.06,11.227,0,1,ON,
2019-08-1413:22:50.5550,0.0,0.0,0.0,-10.04,-1.66,-0.52,79.25,2.31,-25.56,10.915,0,1,ON,
2019-08-1413:22:50.6740,0.0,0.0,0.0,-11.45,-0.98,-1.21,79.25,2.31,-25.56,10.351,0,1,ON,
2019-08-1413:22:50.7650,-0.28,-0.14,0.55,-11.45,-0.98,-1.21,79.25,2.31,-25.56,9.714,0,1,ON,
2019-08-1413:22:50.8550,1.7,5.03,-2.83,-11.45,-0.98,-1.21,79.25,2.31,-25.56,10.702,0,1,ON,
2019-08-1413:22:50.9440,1.13,5.37,-3.13,-11.45,-0.98,-1.21,79.25,2.31,-25.56,10.705,0,1,ON,
2019-08-1413:22:51.0640,0.07,0.84,-2.46,-11.45,-0.98,-1.21,79.25,2.31,-25.56,11.703,0,1,ON,
2019-08-1413:22:51.1540,-0.33,1.0,-1.84,-11.45,-0.98,-1.21,79.25,2.31,-25.56,11.485,0,1,ON,
2019-08-1413:22:51.2750,-0.33,1.0,-1.84,-11.45,-0.98,-1.21,96.19,41.75,-25.56,11.629,0,1,ON,
2019-08-1413:22:51.3340,-0.33,1.0,-1.84,-11.45,-0.98,-1.21,95.44,43.5,20.5,11.599,0,1,ON,
2019-08-1413:22:51.4550,-0.33,1.0,-1.84,-11.45,-0.98,-1.21,94.12,45.75,18.31,11.504,0,1,ON,
2019-08-1413:22:51.5440,-0.33,1.0,-1.84,-2.49,-1.93,-8.79,94.12,45.75,25.62,11.85,0,1,ON,
2019-08-1413:22:51.6640,-0.33,1.0,-1.84,-2.26,-1.89,-11.21,94.12,45.75,25.62,11.749,0,1,ON,
2019-08-1413:22:51.7840,-0.33,1.0,-1.84,-2.26,-1.47,-9.9,94.12,45.75,25.62,11.781,0,1,ON,
2019-08-1413:22:51.8450,-1.46,0.14,0.73,-2.26,-1.47,-9.9,94.12,45.75,25.62,11.828,0,1,ON,
2019-08-1413:22:51.9350,-1.9,0.1,1.21,-2.26,-1.47,-9.9,94.12,45.75,25.62,11.86,0,1,ON,
2019-08-1413:22:52.0560,-0.55,1.08,1.21,-2.26,-1.47,-9.9,94.12,45.75,25.62,11.693,0,1,ON,
2019-08-1413:22:52.1440,0.31,0.87,0.77,-2.26,-1.47,-9.9,94.12,45.75,25.62,11.664,0,1,ON,
2019-08-1413:22:52.2650,0.73,0.66,0.1,-2.26,-1.47,-9.9,94.12,45.75,25.62,11.67,0,1,ON,
2019-08-1413:22:52.3540,0.73,0.66,0.1,-2.26,-1.47,-9.9,68.25,7.75,25.62,11.749,0,1,ON,
2019-08-1413:22:52.4450,0.73,0.66,0.1,-2.26,-1.47,-9.9,69.87,12.75,26.12,11.762,0,1,ON,
2019-08-1413:22:52.5340,0.73,0.66,0.1,-2.26,-1.47,-9.9,65.5,8.44,30.81,11.784,0,1,ON,
2019-08-1413:22:52.6550,0.73,0.66,0.1,3.71,1.17,-8.56,65.5,8.44,27.5,11.754,0,1,ON,
2019-08-1413:22:52.7440,-0.47,0.0,0.01,3.71,1.17,-8.56,65.5,8.44,27.5,11.671,0,1,ON,
2019-08-1413:22:52.8340,-0.47,0.0,0.01,3.71,1.17,-8.56,66.94,8.75,27.5,11.621,0,1,ON,
2019-08-1413:22:52.9250,0.46,0.91,-0.76,3.71,1.17,-8.56,66.94,8.75,28.56,11.643,0,1,ON,
2019-08-1413:22:53.0450,0.37,1.0,-0.98,3.71,1.17,-8.56,66.94,8.75,28.56,11.696,0,1,ON,
2019-08-1413:22:53.1340,0.37,1.0,-0.98,2.68,0.25,-10.09,66.94,8.75,28.56,11.733,0,1,ON,
2019-08-1413:22:53.2540,0.37,1.0,-0.98,5.09,1.17,-7.76,66.94,8.75,28.56,11.703,0,1,ON,
2019-08-1413:22:53.3450,-0.42,1.28,-0.95,5.09,1.17,-7.76,66.94,8.75,28.56,11.542,0,1,ON,
2019-08-1413:22:53.4340,-0.42,1.28,-0.95,5.09,1.17,-7.76,53.94,22.0,28.56,11.452,0,1,ON,
2019-08-1413:22:53.5240,-0.42,1.28,-0.95,5.09,1.17,-7.76,52.19,18.87,37.94,11.319,0,1,ON,
2019-08-1413:22:53.6450,-0.42,1.28,-0.95,5.09,1.17,-7.76,54.0,22.62,33.63,11.231,0,1,ON,
2019-08-1413:22:53.7340,-0.42,1.28,-0.95,5.09,1.17,-7.76,51.69,17.19,34.81,11.24,0,1,ON,
2019-08-1413:22:53.8250,-0.42,1.28,-0.95,5.09,1.17,-7.76,54.06,17.12,30.5,11.222,0,1,ON,
2019-08-1413:22:53.9150,-0.08,0.48,-0.06,5.09,1.17,-7.76,54.06,17.12,30.75,11.328,0,1,ON,
2019-08-1413:22:54.0350,0.1,0.31,-0.15,5.09,1.17,-7.76,54.06,17.12,30.75,11.341,0,1,ON,
2019-08-1413:22:54.1240,0.1,0.31,-0.15,6.44,3.28,-6.46,54.06,17.12,30.75,11.349,0,1,ON,
2019-08-1413:22:54.2440,0.1,0.31,-0.15,5.94,3.55,-6.65,54.06,17.12,30.75,11.359,0,1,ON,
2019-08-1413:22:54.3340,0.61,-0.55,-0.32,5.94,3.55,-6.65,54.06,17.12,30.75,11.353,0,1,ON,
2019-08-1413:22:54.4240,0.6,-0.69,-0.48,5.94,3.55,-6.65,54.06,17.12,30.75,11.342,0,1,ON,
2019-08-1413:22:54.5150,0.6,-0.69,-0.48,5.94,3.55,-6.65,56.25,23.56,30.75,11.339,0,1,ON,
2019-08-1413:22:54.6340,0.6,-0.69,-0.48,5.94,3.55,-6.65,63.63,33.94,30.87,11.344,0,1,ON,
2019-08-1413:22:54.7250,0.6,-0.69,-0.48,5.94,3.55,-6.65,63.75,38.0,37.5,11.411,0,1,ON,
2019-08-1413:22:54.8440,1.16,0.13,-0.55,5.94,3.55,-6.65,63.75,38.0,35.44,11.531,0,1,ON,
2019-08-1413:22:54.9040,2.45,-0.27,0.05,5.94,3.55,-6.65,63.75,38.0,35.44,11.492,0,1,ON,
2019-08-1413:22:55.0550,3.9,-1.28,-1.73,5.94,3.55,-6.65,63.75,38.0,35.44,11.34,0,1,ON,
2019-08-1413:22:55.1140,2.34,-0.77,-3.09,5.94,3.55,-6.65,63.75,38.0,35.44,11.173,0,1,ON,
2019-08-1413:22:55.2640,2.34,-0.77,-3.09,6.4,-6.37,-4.77,63.75,38.0,35.44,10.945,0,1,ON,
2019-08-1413:22:55.3250,2.34,-0.77,-3.09,6.4,-6.37,-4.77,0.38,37.19,35.44,11.284,0,1,ON,
2019-08-1413:22:55.4150,0.21,-0.05,-2.53,6.4,-6.37,-4.77,0.38,37.19,10.31,11.615,0,1,ON,
2019-08-1413:22:55.5050,0.21,-0.05,-2.53,6.4,-6.37,-4.77,-0.5,27.94,10.31,11.522,0,1,ON,
2019-08-1413:22:55.6250,0.21,-0.05,-2.53,6.4,-6.37,-4.77,0.31,25.25,6.06,11.72,0,1,ON,
2019-08-1413:22:55.7140,-0.96,-1.26,2.51,6.4,-6.37,-4.77,0.31,25.25,8.5,11.659,0,1,ON,
2019-08-1413:22:55.8340,2.41,-1.11,-0.75,6.4,-6.37,-4.77,0.31,25.25,8.5,11.185,0,1,ON,
2019-08-1413:22:55.8940,0.2,-0.24,0.89,6.4,-6.37,-4.77,0.31,25.25,8.5,11.106,0,1,ON,
2019-08-1413:22:56.0140,0.2,-0.24,0.89,4.98,-2.12,-8.41,0.31,25.25,8.5,11.823,0,1,ON,
2019-08-1413:22:56.1040,1.39,-0.4,1.21,4.98,-2.12,-8.41,0.31,25.25,8.5,11.347,0,1,ON,
2019-08-1413:22:56.2240,-1.94,1.16,0.43,4.98,-2.12,-8.41,0.31,25.25,8.5,11.422,0,1,ON,
2019-08-1413:22:56.3150,0.4,1.69,-0.44,4.98,-2.12,-8.41,0.31,25.25,8.5,11.882,0,1,ON,
2019-08-1413:22:56.4050,0.53,0.27,-0.24,4.98,-2.12,-8.41,0.31,25.25,8.5,11.426,0,1,ON,
2019-08-1413:22:56.4940,0.53,0.27,-0.24,4.98,-2.12,-8.41,1.87,31.56,8.5,11.429,0,1,ON,
2019-08-1413:22:56.6150,0.53,0.27,-0.24,4.98,-2.12,-8.41,2.69,32.06,-1.62,11.216,0,1,ON,
2019-08-1413:22:56.7040,0.39,-0.48,-0.46,4.98,-2.12,-8.41,2.69,32.06,2.87,11.71,0,1,ON,
2019-08-1413:22:56.8540,-0.14,-0.18,-0.02,4.98,-2.12,-8.41,2.69,32.06,2.87,11.787,0,1,ON,
2019-08-1413:22:56.9140,-1.03,-0.01,0.14,4.98,-2.12,-8.41,2.69,32.06,2.87,11.27,0,1,ON,
2019-08-1413:22:57.0040,-0.4,-0.37,-0.25,4.98,-2.12,-8.41,2.69,32.06,2.87,11.63,0,1,ON,
2019-08-1413:22:57.0940,-0.45,-0.44,-0.49,4.98,-2.12,-8.41,2.69,32.06,2.87,11.498,0,1,ON,
2019-08-1413:22:57.2140,-0.47,0.33,-0.08,4.98,-2.12,-8.41,2.69,32.06,2.87,11.583,0,1,ON,
2019-08-1413:22:57.3050,-0.6,0.45,0.0,4.98,-2.12,-8.41,2.69,32.06,2.87,11.571,0,1,ON,
2019-08-1413:22:57.3950,-0.5,0.11,0.32,4.98,-2.12,-8.41,2.69,32.06,2.87,11.49,0,1,ON,
2019-08-1413:22:57.4840,-0.5,0.11,0.32,4.98,-2.12,-8.41,0.69,26.37,2.87,11.648,0,1,ON,
2019-08-1413:22:57.6040,-0.5,0.11,0.32,4.98,-2.12,-8.41,1.56,29.06,5.44,11.339,0,1,ON,
2019-08-1413:22:57.6950,-0.5,0.11,0.32,6.86,-3.43,-6.65,1.56,29.06,6.87,11.418,0,1,ON,
2019-08-1413:22:57.8140,-0.5,0.11,0.32,5.71,-3.12,-6.87,1.56,29.06,6.87,11.64,0,1,ON,
2019-08-1413:22:57.9040,-0.5,0.11,0.32,4.29,-1.2,-7.8,1.56,29.06,6.87,11.488,0,1,ON,
2019-08-1413:22:57.9940,0.13,-0.54,0.3,4.29,-1.2,-7.8,1.56,29.06,6.87,11.42,0,1,ON,
2019-08-1413:22:58.0840,0.19,0.01,0.03,4.29,-1.2,-7.8,1.56,29.06,6.87,11.634,0,1,ON,
2019-08-1413:22:58.2050,-0.32,0.71,-0.22,4.29,-1.2,-7.8,1.56,29.06,6.87,11.602,0,1,ON,
2019-08-1413:22:58.2940,0.09,-0.23,-0.16,4.29,-1.2,-7.8,1.56,29.06,6.87,11.596,0,1,ON,
2019-08-1413:22:58.3840,-0.33,-1.44,1.8,4.29,-1.2,-7.8,1.56,29.06,6.87,11.168,0,1,ON,
2019-08-1413:22:58.4740,-0.33,-1.44,1.8,1.95,-5.84,-8.83,1.56,29.06,6.87,11.46,0,1,ON,
2019-08-1413:22:58.5940,-0.33,-1.44,1.8,1.95,-5.84,-8.83,8.44,39.13,6.87,11.676,0,1,ON,
2019-08-1413:22:58.6840,-0.33,-1.44,1.8,1.95,-5.84,-8.83,11.69,35.88,11.13,11.782,0,1,ON,
2019-08-1413:22:58.8040,-0.33,-1.44,1.8,1.95,-5.84,-8.83,13.31,34.38,17.62,11.726,0,1,ON,
2019-08-1413:22:58.8940,-0.33,-1.44,1.8,1.95,-5.84,-8.83,13.31,34.25,28.81,11.774,0,1,ON,
2019-08-1413:22:58.9840,0.21,0.03,0.43,1.95,-5.84,-8.83,13.31,34.25,23.69,11.833,0,1,ON,
2019-08-1413:22:59.0740,-0.59,0.51,0.38,1.95,-5.84,-8.83,13.31,34.25,23.69,11.822,0,1,ON,
2019-08-1413:22:59.1940,-0.59,0.51,0.38,2.22,0.94,-9.64,13.31,34.25,23.69,11.827,0,1,ON,
2019-08-1413:22:59.2860,-0.11,0.52,-0.13,2.22,0.94,-9.64,13.31,34.25,23.69,11.827,0,1,ON,
2019-08-1413:22:59.3740,-0.24,0.27,-0.34,2.22,0.94,-9.64,13.31,34.25,23.69,11.819,0,1,ON,
2019-08-1413:22:59.4950,0.15,0.32,-0.57,2.22,0.94,-9.64,13.31,34.25,23.69,11.815,0,1,ON,
2019-08-1413:22:59.6140,-0.21,0.07,-0.65,2.22,0.94,-9.64,13.31,34.25,23.69,11.797,0,1,ON,
2019-08-1413:22:59.6740,-0.21,0.07,-0.65,2.22,0.94,-9.64,9.38,32.88,23.69,11.788,0,1,ON,
2019-08-1413:22:59.7950,0.2,-0.01,-0.97,2.22,0.94,-9.64,9.38,32.88,22.12,11.755,0,1,ON,
2019-08-1413:22:59.8850,0.2,-0.01,-0.97,2.22,0.94,-9.64,9.63,33.56,22.12,11.739,0,1,ON,
2019-08-1413:22:59.9750,0.2,-0.01,-0.97,2.22,0.94,-9.64,6.87,34.13,20.12,11.726,0,1,ON,
2019-08-1413:23:00.0650,0.17,1.37,-0.13,2.22,0.94,-9.64,6.87,34.13,19.56,11.686,0,1,ON,
2019-08-1413:23:00.1840,1.67,-0.44,-1.16,2.22,0.94,-9.64,6.87,34.13,19.56,11.358,0,1,ON,
2019-08-1413:23:00.2750,1.67,-0.44,-1.16,5.48,0.29,-9.52,6.87,34.13,19.56,11.606,0,1,ON,
2019-08-1413:23:00.3940,1.67,-0.44,-1.16,4.48,-3.16,-9.98,6.87,34.13,19.56,11.602,0,1,ON,
2019-08-1413:23:00.4850,1.67,-0.44,-1.16,4.86,-2.2,-9.56,6.87,34.13,19.56,11.616,0,1,ON,
2019-08-1413:23:00.5740,1.67,-0.44,-1.16,5.09,-2.47,-7.03,6.87,34.13,19.56,11.438,0,1,ON,
2019-08-1413:23:00.6640,1.67,-0.44,-1.16,5.09,-2.47,-7.03,-5.31,41.13,19.56,11.438,0,1,ON,
2019-08-1413:23:00.7840,1.67,-0.44,-1.16,5.09,-2.47,-7.03,-5.81,40.25,-12.94,11.394,0,1,ON,
2019-08-1413:23:00.8750,1.67,-0.44,-1.16,5.09,-2.47,-7.03,-10.13,37.38,-11.06,11.368,0,1,ON,
2019-08-1413:23:00.9640,1.67,-0.44,-1.16,5.09,-2.47,-7.03,-8.31,38.75,-19.12,11.385,0,1,ON,
2019-08-1413:23:01.0540,1.67,-0.44,-1.16,5.63,-2.66,-6.8,-8.31,38.75,-14.88,11.365,0,1,ON,
2019-08-1413:23:01.1740,1.67,-0.44,-1.16,6.4,-3.04,-7.64,-8.31,38.75,-14.88,11.339,0,1,ON,
2019-08-1413:23:01.2640,0.35,-0.09,-0.21,6.4,-3.04,-7.64,-8.31,38.75,-14.88,11.341,0,1,ON,
2019-08-1413:23:01.3840,0.41,-0.43,-0.77,6.4,-3.04,-7.64,-8.31,38.75,-14.88,11.337,0,1,ON,
2019-08-1413:23:01.4740,-0.26,-0.39,1.3,6.4,-3.04,-7.64,-8.31,38.75,-14.88,11.471,1,0,ON,
2019-08-1413:23:01.5640,-0.07,-0.44,0.85,6.4,-3.04,-7.64,-8.31,38.75,-14.88,11.529,1,0,ON,
2019-08-1413:23:01.6550,-0.07,-0.44,0.85,6.4,-3.04,-7.64,-2.87,18.12,-14.88,11.527,1,0,ON,
2019-08-1413:23:01.7750,-0.07,-0.44,0.85,6.4,-3.04,-7.64,-0.38,11.94,5.81,11.809,0,1,ON,
2019-08-1413:23:01.8640,0.49,-0.58,1.86,6.4,-3.04,-7.64,-0.38,11.94,21.87,11.544,1,0,ON,
2019-08-1413:23:01.9550,0.1,-0.96,2.62,6.4,-3.04,-7.64,-0.38,11.94,21.87,11.391,0,1,ON,
2019-08-1413:23:02.0440,0.1,-0.96,2.62,-3.06,-5.04,-7.91,-0.38,11.94,21.87,11.454,0,1,ON,
2019-08-1413:23:02.1640,0.1,-0.96,2.62,-1.57,-5.95,-7.91,-0.38,11.94,21.87,11.419,0,1,ON,
2019-08-1413:23:02.2540,0.43,1.56,-1.95,-1.57,-5.95,-7.91,-0.38,11.94,21.87,11.345,0,1,ON,
2019-08-1413:23:02.3740,0.14,0.83,-1.16,-1.57,-5.95,-7.91,-0.38,11.94,21.87,11.43,1,0,ON,
2019-08-1413:23:02.4640,-0.1,-0.36,0.11,-1.57,-5.95,-7.91,-0.38,11.94,21.87,11.448,0,1,ON,
2019-08-1413:23:02.5550,-0.32,0.13,0.09,-1.57,-5.95,-7.91,-0.38,11.94,21.87,11.329,0,1,ON,
2019-08-1413:23:02.6450,-0.01,-0.13,0.36,-1.57,-5.95,-7.91,-0.38,11.94,21.87,11.468,1,0,ON,
2019-08-1413:23:02.7640,-0.01,-0.13,0.36,-1.57,-5.95,-7.91,-4.12,8.69,21.87,11.348,1,0,ON,
2019-08-1413:23:02.8550,-0.22,-0.69,0.19,-1.57,-5.95,-7.91,-4.12,8.69,7.19,11.351,1,0,ON,
2019-08-1413:23:02.9450,-0.37,0.92,-0.4,-1.57,-5.95,-7.91,-4.12,8.69,7.19,11.34,1,1,ON,
2019-08-1413:23:03.0350,-0.37,0.92,-0.4,-1.57,-5.95,-7.91,-23.94,11.56,7.19,11.492,0,1,ON,
2019-08-1413:23:03.1550,-0.37,0.92,-0.4,-2.41,-4.77,-8.64,-23.94,11.56,-4.87,11.349,1,1,ON,
2019-08-1413:23:03.2450,-0.17,-0.15,0.48,-2.41,-4.77,-8.64,-23.94,11.56,-4.87,11.504,1,1,ON,
2019-08-1413:23:03.3640,-0.27,-0.27,0.1,-2.41,-4.77,-8.64,-23.94,11.56,-4.87,11.456,1,1,ON,
2019-08-1413:23:03.4550,-0.16,-0.25,0.06,-2.41,-4.77,-8.64,-23.94,11.56,-4.87,11.495,1,1,ON,
2019-08-1413:23:03.5450,-0.18,0.16,-0.29,-2.41,-4.77,-8.64,-23.94,11.56,-4.87,11.52,1,1,ON,
2019-08-1413:23:03.6340,-0.18,0.16,-0.29,-0.5,-3.89,-8.68,-23.94,11.56,-4.87,11.525,1,1,ON,
2019-08-1413:23:03.7540,-0.18,0.16,-0.29,0.34,-4.16,-8.98,-23.94,11.56,-4.87,11.555,1,1,ON,
2019-08-1413:23:03.8440,-0.18,0.16,-0.29,0.96,-3.96,-8.87,-23.94,11.56,-4.87,11.573,1,1,ON,
2019-08-1413:23:03.9350,-0.18,0.16,-0.29,1.91,-3.62,-8.79,-23.94,11.56,-4.87,11.6,1,1,ON,
2019-08-1413:23:04.0240,-0.18,0.16,-0.29,1.91,-3.62,-8.79,-28.31,28.19,-4.87,11.694,1,1,ON,
2019-08-1413:23:04.1450,-0.18,0.16,-0.29,1.91,-3.62,-8.79,-27.5,27.37,-79.94,11.719,1,1,ON,
2019-08-1413:23:04.2350,-0.35,-0.23,0.5,1.91,-3.62,-8.79,-27.5,27.37,-68.75,11.722,1,1,ON,
2019-08-1413:23:04.3540,-0.61,0.18,0.89,1.91,-3.62,-8.79,-27.5,27.37,-68.75,11.758,1,1,ON,
2019-08-1413:23:04.4440,-0.05,0.56,0.58,1.91,-3.62,-8.79,-27.5,27.37,-68.75,11.761,1,1,ON,
2019-08-1413:23:04.5340,0.54,0.61,-0.06,1.91,-3.62,-8.79,-27.5,27.37,-68.75,11.734,1,1,ON,
2019-08-1413:23:04.6250,0.54,0.61,-0.06,2.53,-2.97,-9.37,-27.5,27.37,-68.75,11.689,1,1,ON,
2019-08-1413:23:04.7440,0.54,0.61,-0.06,2.53,-2.05,-8.91,-27.5,27.37,-68.75,11.701,1,1,ON,
2019-08-1413:23:04.8340,0.54,0.61,-0.06,2.53,-2.05,-8.91,-24.0,26.31,-68.75,11.707,1,1,ON,
2019-08-1413:23:04.9540,0.54,0.61,-0.06,2.53,-2.05,-8.91,-22.12,27.94,-93.87,11.708,1,1,ON,
2019-08-1413:23:05.0140,0.54,0.61,-0.06,2.53,-2.05,-8.91,-24.5,27.0,-86.5,11.686,1,1,ON,
2019-08-1413:23:05.1350,0.54,0.61,-0.06,2.53,-2.05,-8.91,-22.94,27.87,-93.56,11.645,1,1,ON,
2019-08-1413:23:05.2550,0.54,0.61,-0.06,2.18,-3.27,-8.68,-22.94,27.87,-87.5,11.639,1,1,ON,
2019-08-1413:23:05.3450,0.54,0.61,-0.06,2.72,-2.47,-8.91,-22.94,27.87,-87.5,11.658,1,1,ON,
2019-08-1413:23:05.4650,-0.06,0.1,-0.27,2.72,-2.47,-8.91,-22.94,27.87,-87.5,11.67,1,1,ON,
2019-08-1413:23:05.5250,-0.32,-0.6,0.21,2.72,-2.47,-8.91,-22.94,27.87,-87.5,11.699,1,1,ON,
2019-08-1413:23:05.6140,-0.52,-1.53,0.19,2.72,-2.47,-8.91,-22.94,27.87,-87.5,11.738,1,1,ON,
2019-08-1413:23:05.7340,-0.52,-1.53,0.19,1.69,-1.82,-9.86,-22.94,27.87,-87.5,11.725,1,1,ON,
2019-08-1413:23:05.8240,1.09,0.03,-0.44,1.69,-1.82,-9.86,-22.94,27.87,-87.5,11.71,1,1,ON,
2019-08-1413:23:05.9450,-0.21,-0.23,0.01,1.69,-1.82,-9.86,-22.94,27.87,-87.5,11.696,1,1,ON,
2019-08-1413:23:06.0350,-0.21,-0.23,0.01,1.69,-1.82,-9.86,-26.94,25.81,-87.5,11.707,1,1,ON,
