Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1210:55:33.6560,-0.13,-0.09,0.08,9.2,1.61,1.65,-34.13,-29.75,-6.06,11.963,1,0,ON
2019-08-1210:55:33.8010,-0.21,-0.12,0.1,9.2,1.61,1.65,-34.13,-29.75,-6.06,11.989,1,0,ON
2019-08-1210:55:33.8150,-0.17,-0.04,0.11,9.2,1.61,1.65,-34.13,-29.75,-6.06,11.992,1,0,ON
2019-08-1210:55:33.9600,-0.06,0.02,0,9.2,1.61,1.65,-34.13,-29.75,-6.06,11.988,1,0,ON
2019-08-1210:55:33.9760,-0.17,-0.03,0.1,9.2,1.61,1.65,-34.13,-29.75,-6.06,11.994,1,0,ON
2019-08-1210:55:34.1190,-0.1,0,0.11,9.2,1.61,1.65,-34.13,-29.75,-6.06,11.992,1,0,ON
2019-08-1210:55:34.2570,-0.14,-0.05,0.16,9.2,1.61,1.65,-34.13,-29.75,-6.06,12.002,1,0,ON
2019-08-1210:55:34.2700,-0.14,-0.05,0.16,9.04,1.34,1.46,-34.13,-29.75,-6.06,12.153,1,0,ON
2019-08-1210:55:34.4090,-0.97,-0.33,0.82,9.04,1.34,1.46,-34.13,-29.75,-6.06,12.12,1,0,ON
2019-08-1210:55:34.5500,-0.99,-0.4,0.59,9.04,1.34,1.46,-34.13,-29.75,-6.06,12.035,1,0,ON
2019-08-1210:55:34.6860,-0.34,-0.05,0.03,9.04,1.34,1.46,-34.13,-29.75,-6.06,12.058,1,0,ON
2019-08-1210:55:34.7000,-0.34,-0.05,0.03,9.04,-0.88,0.34,-34.13,-29.75,-6.06,12.079,1,0,ON
2019-08-1210:55:34.8350,-1.63,-1.13,2.25,9.04,-0.88,0.34,-34.13,-29.75,-6.06,13.026,1,0,ON
2019-08-1210:55:34.8490,-1.63,-1.13,2.25,9.04,-0.88,0.34,-46.06,6.87,-1.94,13.364,1,0,ON
2019-08-1210:55:34.9900,1.24,2.51,2.8,9.04,-0.88,0.34,-46.06,6.87,-1.94,12.424,1,0,ON
2019-08-1210:55:35.1300,1.24,2.51,2.8,9.04,-0.88,0.34,-32.38,28.06,-14.88,12.131,1,0,ON
2019-08-1210:55:35.2650,1.24,2.51,2.8,4.29,-5.9,0.88,-32.38,28.06,-14.88,12.265,1,0,ON
2019-08-1210:55:35.2780,1.24,2.51,2.8,6.44,-10.69,-4.67,-32.38,28.06,-14.88,13.958,1,0,ON
2019-08-1210:55:35.4140,-2.22,2.48,-0.59,6.44,-10.69,-4.67,-32.38,28.06,-14.88,13.732,1,0,ON
2019-08-1210:55:35.5480,-3.02,2.08,-1.19,6.44,-10.69,-4.67,-32.38,28.06,-14.88,13.815,1,0,ON
2019-08-1210:55:35.6850,0.57,0.36,-0.31,6.44,-10.69,-4.67,-32.38,28.06,-14.88,13.645,1,0,ON
2019-08-1210:55:35.6980,2.49,2.67,0.47,6.44,-10.69,-4.67,-32.38,28.06,-14.88,13.119,1,0,ON
2019-08-1210:55:35.8310,2.49,2.67,0.47,0.92,-4.86,-0.23,-32.38,28.06,-14.88,12.228,1,0,ON
2019-08-1210:55:35.8460,-1.12,-2.12,-1.94,0.92,-4.86,-0.23,-32.38,28.06,-14.88,12.401,1,0,ON
2019-08-1210:55:35.9860,-1.12,-2.12,-1.94,0.92,-4.86,-0.23,-36.38,30.25,-5.62,13.688,1,0,ON
2019-08-1210:55:36.1240,-1.83,-0.9,-0.63,0.92,-4.86,-0.23,-36.38,30.25,-5.62,13.737,1,0,ON
2019-08-1210:55:36.2670,-1.83,-0.9,-0.63,0.92,-4.86,-0.23,-42.5,22.44,14.44,13.833,1,0,ON
2019-08-1210:55:36.2810,-1.83,-0.9,-0.63,6.7,-0.84,-6.28,-42.5,22.44,14.44,13.881,1,0,ON
2019-08-1210:55:36.4170,-1.83,-0.9,-0.63,7.82,-0.8,-7.16,-42.5,22.44,14.44,13.926,1,0,ON
2019-08-1210:55:36.5580,-0.36,-0.27,0.3,7.82,-0.8,-7.16,-42.5,22.44,14.44,13.965,1,0,ON
2019-08-1210:55:36.5700,-0.62,-0.69,0.35,7.82,-0.8,-7.16,-42.5,22.44,14.44,13.994,1,0,ON
2019-08-1210:55:36.7050,-0.62,-0.69,0.35,5.36,-0.38,-7.78,-42.5,22.44,14.44,14.084,1,0,ON
2019-08-1210:55:36.8400,0.09,-0.67,0.59,5.36,-0.38,-7.78,-42.5,22.44,14.44,14.097,1,0,ON
2019-08-1210:55:36.8520,-0.12,0,0.15,5.36,-0.38,-7.78,-42.5,22.44,14.44,14.095,1,0,ON
2019-08-1210:55:36.9900,-0.12,0,0.15,5.17,-0.69,-8.2,-42.5,22.44,14.44,14.094,1,0,ON
2019-08-1210:55:37.1310,-0.12,0,0.15,5.13,-0.77,-8.16,-42.5,22.44,14.44,14.094,1,0,ON
2019-08-1210:55:37.2720,-0.12,0,0.15,5.13,-0.77,-8.16,-34.44,24.94,31.87,14.06,1,0,ON
2019-08-1210:55:37.2840,-0.12,0,0.15,5.13,-0.77,-8.16,-35.81,21.37,28.69,14.062,1,0,ON
2019-08-1210:55:37.4250,-0.12,0,0.15,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.064,1,0,ON
2019-08-1210:55:37.4370,0.03,0.04,-0.1,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.064,1,0,ON
2019-08-1210:55:37.5740,0.08,0.04,-0.09,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.064,1,0,ON
2019-08-1210:55:37.7110,-0.01,-0.01,-0.06,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.063,1,0,ON
2019-08-1210:55:37.7250,-0.06,-0.08,-0.12,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.065,1,0,ON
2019-08-1210:55:37.8650,0.05,0.06,0.03,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.063,1,0,ON
2019-08-1210:55:37.9980,-0.02,0.02,0.02,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.062,1,0,ON
2019-08-1210:55:38.1390,0,0.02,0.02,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.062,1,0,ON
2019-08-1210:55:38.1510,-0.05,-0.05,0.01,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.061,1,0,ON
2019-08-1210:55:38.2940,0.01,0,0.02,5.52,-0.38,-7.89,-35.81,21.37,28.69,14.06,1,0,ON
2019-08-1210:55:38.4320,0.01,0,0.02,5.52,-0.38,-7.89,-36.56,20.69,29.87,14.059,1,0,ON
2019-08-1210:55:38.4460,0.01,0,0.02,5.75,-0.23,-8.08,-36.56,20.69,29.87,14.058,1,0,ON
2019-08-1210:55:38.5780,0.01,0,0.02,5.63,-0.23,-7.89,-36.56,20.69,29.87,14.06,1,0,ON
2019-08-1210:55:38.7170,0.02,0.04,-0.03,5.63,-0.23,-7.89,-36.56,20.69,29.87,14.059,1,0,ON
2019-08-1210:55:38.8550,-0.01,-0.01,-0.03,5.63,-0.23,-7.89,-36.56,20.69,29.87,14.058,1,0,ON
2019-08-1210:55:38.8670,-0.03,-0.07,-0.08,5.63,-0.23,-7.89,-36.56,20.69,29.87,14.061,1,0,ON
2019-08-1210:55:39.0050,0.11,0,-0.11,5.63,-0.23,-7.89,-36.56,20.69,29.87,14.063,1,0,ON
2019-08-1210:55:39.0180,0.04,0.02,-0.12,5.63,-0.23,-7.89,-36.56,20.69,29.87,14.071,1,0,ON
2019-08-1210:55:39.1530,0.02,-0.02,0.02,5.63,-0.23,-7.89,-36.56,20.69,29.87,14.073,1,0,ON
2019-08-1210:55:39.2900,0.02,-0.02,0.02,5.63,-0.23,-7.89,-37.94,17.81,26.62,14.072,1,0,ON
2019-08-1210:55:39.4260,0.02,-0.02,0.02,5.63,-0.23,-7.89,-37.31,20.31,29.5,14.073,1,0,ON
2019-08-1210:55:39.4380,0.02,-0.02,0.02,5.63,-0.23,-7.89,-38.31,18.5,27.12,14.072,1,0,ON
2019-08-1210:55:39.5750,0.02,-0.02,0.02,5.63,0,-7.85,-38.31,18.5,27.12,14.074,1,0,ON
2019-08-1210:55:39.7140,0,0.06,0.06,5.63,0,-7.85,-38.31,18.5,27.12,14.072,1,0,ON
2019-08-1210:55:39.8520,0,0.06,0.06,5.71,-0.08,-7.89,-38.31,18.5,27.12,14.069,1,0,ON
2019-08-1210:55:39.8650,-0.12,-0.02,0.01,5.71,-0.08,-7.89,-38.31,18.5,27.12,14.068,1,0,ON
2019-08-1210:55:39.9970,-0.07,-0.03,-0.04,5.71,-0.08,-7.89,-38.31,18.5,27.12,14.064,1,0,ON
2019-08-1210:55:40.0110,-0.07,-0.03,-0.04,5.79,0.19,-7.51,-38.31,18.5,27.12,14.06,1,0,ON
2019-08-1210:55:40.1520,-0.07,-0.03,-0.04,5.98,0,-8.2,-38.31,18.5,27.12,14.061,1,0,ON
2019-08-1210:55:40.2960,-0.07,-0.03,-0.04,5.98,0,-8.2,-39.06,19.56,25.94,14.068,1,0,ON
2019-08-1210:55:40.4410,-0.07,-0.03,-0.04,5.98,0,-8.2,-36.19,23.19,29.56,14.069,1,0,ON
2019-08-1210:55:40.4540,-0.16,-0.21,0.3,5.98,0,-8.2,-36.19,23.19,29.56,14.071,1,0,ON
2019-08-1210:55:40.5940,-0.16,-0.21,0.3,5.98,0,-8.2,-32.94,26.31,31.12,14.081,1,0,ON
2019-08-1210:55:40.6070,-0.16,-0.21,0.3,5.98,0,-8.2,-31.81,24.19,30.62,14.107,1,0,ON
2019-08-1210:55:40.7490,0.65,-0.1,0.43,5.98,0,-8.2,-31.81,24.19,30.62,14.09,1,0,ON
2019-08-1210:55:40.8900,0.06,-0.02,0.46,5.98,0,-8.2,-31.81,24.19,30.62,14.129,1,0,ON
2019-08-1210:55:41.0310,-0.57,-0.12,-0.29,5.98,0,-8.2,-31.81,24.19,30.62,14.134,1,0,ON
2019-08-1210:55:41.0450,0.6,0.89,-0.69,5.98,0,-8.2,-31.81,24.19,30.62,14.113,1,0,ON
2019-08-1210:55:41.1880,0.6,0.89,-0.69,4.9,-1.19,-7.24,-31.81,24.19,30.62,13.975,1,0,ON
2019-08-1210:55:41.3310,0.74,0.73,-0.43,4.9,-1.19,-7.24,-31.81,24.19,30.62,13.919,1,0,ON
2019-08-1210:55:41.3450,1.59,0.38,-0.84,4.9,-1.19,-7.24,-31.81,24.19,30.62,13.88,1,0,ON
2019-08-1210:55:41.4780,1.59,0.38,-0.84,4.9,-1.19,-7.24,-42.88,23.5,12.88,13.879,1,0,ON
2019-08-1210:55:41.6130,-0.25,0.51,0.05,4.9,-1.19,-7.24,-42.88,23.5,12.88,13.869,1,0,ON
2019-08-1210:55:41.6260,-0.25,0.51,0.05,4.9,-1.19,-7.24,-44.25,22.44,11.25,13.825,1,0,ON
2019-08-1210:55:41.7580,-0.25,0.51,0.05,4.9,-1.19,-7.24,-44.25,24.56,10.06,13.859,1,0,ON
2019-08-1210:55:41.9010,-1.68,0.17,-1.9,4.9,-1.19,-7.24,-44.25,24.56,10.06,13.85,1,0,ON
2019-08-1210:55:41.9150,-1.68,0.17,-1.9,7.32,-0.04,-6.32,-44.25,24.56,10.06,13.756,1,0,ON
2019-08-1210:55:42.0520,-0.06,0.24,1.22,7.32,-0.04,-6.32,-44.25,24.56,10.06,13.695,1,0,ON
2019-08-1210:55:42.1930,-0.04,-0.35,0.03,7.32,-0.04,-6.32,-44.25,24.56,10.06,13.737,1,0,ON
2019-08-1210:55:42.2060,0.58,-0.66,-0.28,7.32,-0.04,-6.32,-44.25,24.56,10.06,13.815,1,0,ON
2019-08-1210:55:42.3400,1.89,-0.61,-0.42,7.32,-0.04,-6.32,-44.25,24.56,10.06,13.828,1,0,ON
2019-08-1210:55:42.4790,1.89,-0.61,-0.42,7.32,-0.04,-6.32,-42.44,23.19,10.44,14.014,1,0,ON
2019-08-1210:55:42.6190,-1.25,-8.46,-0.29,7.32,-0.04,-6.32,-42.44,23.19,10.44,14.316,1,0,ON
2019-08-1210:55:42.6330,-5.51,-5.77,0.02,7.32,-0.04,-6.32,-42.44,23.19,10.44,13.97,1,0,ON
2019-08-1210:55:42.7660,-5.51,-5.77,0.02,-3.14,4.18,-6.47,-42.44,23.19,10.44,13.807,1,0,ON
2019-08-1210:55:42.9040,-5.51,-5.77,0.02,-4.29,3.71,-7.12,-42.44,23.19,10.44,14.173,1,0,ON
2019-08-1210:55:42.9170,-5.51,-5.77,0.02,-0.57,-1.07,-12.76,-42.44,23.19,10.44,14.198,1,0,ON
2019-08-1210:55:43.0510,4.78,7.32,-1.3,-0.57,-1.07,-12.76,-42.44,23.19,10.44,13.34,1,0,ON
2019-08-1210:55:43.1870,-0.25,2.04,-0.67,-0.57,-1.07,-12.76,-42.44,23.19,10.44,13.314,1,0,ON
2019-08-1210:55:43.2010,-0.25,2.04,-0.67,7.43,-5.09,-2.91,-42.44,23.19,10.44,13.22,1,0,ON
2019-08-1210:55:43.3360,-0.15,-0.38,-0.15,7.43,-5.09,-2.91,-42.44,23.19,10.44,13.198,1,0,ON
2019-08-1210:55:43.4750,-0.2,-0.23,-0.38,7.43,-5.09,-2.91,-42.44,23.19,10.44,13.231,1,0,ON
2019-08-1210:55:43.4880,-0.2,-0.23,-0.38,7.43,-5.09,-2.91,-40.38,23.81,-6.75,13.425,1,0,ON
2019-08-1210:55:43.6280,-0.2,-0.23,-0.38,7.43,-2.87,-4.56,-40.38,23.81,-6.75,13.814,1,0,ON
2019-08-1210:55:43.7630,-0.2,-0.23,-0.38,7.43,-2.87,-4.56,-43.88,15.63,6.37,13.8,1,0,ON
2019-08-1210:55:43.9040,-0.27,0.31,-0.28,7.43,-2.87,-4.56,-43.88,15.63,6.37,13.654,1,0,ON
2019-08-1210:55:43.9180,-0.27,0.31,-0.28,6.93,-2.22,-5.09,-43.88,15.63,6.37,13.889,1,0,ON
2019-08-1210:55:44.0520,-0.27,0.31,-0.28,7.78,-1.61,-5.67,-43.88,15.63,6.37,13.822,1,0,ON
2019-08-1210:55:44.1890,0.09,-0.82,0.11,7.78,-1.61,-5.67,-43.88,15.63,6.37,13.887,1,0,ON
2019-08-1210:55:44.2020,-0.26,-1.53,0.11,7.78,-1.61,-5.67,-43.88,15.63,6.37,14.08,1,0,ON
2019-08-1210:55:44.3420,-0.26,-1.53,0.11,5.05,-0.92,-8.35,-43.88,15.63,6.37,14.153,1,0,ON
2019-08-1210:55:44.4800,-0.91,-2.54,0.39,5.05,-0.92,-8.35,-43.88,15.63,6.37,14.363,1,0,ON
2019-08-1210:55:44.4940,0.63,2.01,1.24,5.05,-0.92,-8.35,-43.88,15.63,6.37,14.192,1,0,ON
2019-08-1210:55:44.6360,-1.4,0.11,-0.74,5.05,-0.92,-8.35,-43.88,15.63,6.37,14.314,1,0,ON
2019-08-1210:55:44.7730,-1.4,0.11,-0.74,3.56,-1.95,-9.35,-43.88,15.63,6.37,14.298,1,0,ON
2019-08-1210:55:44.7860,0.31,-0.35,0.22,3.56,-1.95,-9.35,-43.88,15.63,6.37,14.431,1,0,ON
2019-08-1210:55:44.9250,-0.1,-0.79,0.09,3.56,-1.95,-9.35,-43.88,15.63,6.37,14.417,1,0,ON
2019-08-1210:55:45.0590,0.75,0.29,0.74,3.56,-1.95,-9.35,-43.88,15.63,6.37,14.385,1,0,ON
2019-08-1210:55:45.1970,0.46,-0.44,0.24,3.56,-1.95,-9.35,-43.88,15.63,6.37,14.357,1,0,ON
2019-08-1210:55:45.2110,0.49,-0.54,0.47,3.56,-1.95,-9.35,-43.88,15.63,6.37,14.286,1,0,ON
2019-08-1210:55:45.3450,-0.53,-0.57,0.5,3.56,-1.95,-9.35,-43.88,15.63,6.37,14.345,1,0,ON
2019-08-1210:55:45.4870,-0.53,-0.57,0.5,-0.19,-2.53,-9.39,-43.88,15.63,6.37,14.325,1,0,ON
2019-08-1210:55:45.5000,-0.11,0.28,0.09,-0.19,-2.53,-9.39,-43.88,15.63,6.37,14.331,1,0,ON
2019-08-1210:55:45.6350,0.5,1.51,-0.89,-0.19,-2.53,-9.39,-43.88,15.63,6.37,14.373,1,0,ON
2019-08-1210:55:45.7780,1.15,1.9,-0.07,-0.19,-2.53,-9.39,-43.88,15.63,6.37,14.214,1,0,ON
2019-08-1210:55:45.7920,1.15,1.9,-0.07,-0.19,-2.53,-9.39,-30,28.81,27.87,13.902,1,0,ON
2019-08-1210:55:45.9290,1.15,1.9,-0.07,-0.19,-2.53,-9.39,-35.06,26,25.94,14.116,1,0,ON
2019-08-1210:55:46.0690,1.15,1.9,-0.07,4.29,-1.88,-9.96,-35.06,26,25.94,13.936,1,0,ON
2019-08-1210:55:46.0820,2.94,-1.93,-1.04,4.29,-1.88,-9.96,-35.06,26,25.94,13.858,1,0,ON
2019-08-1210:55:46.2180,3.93,-1.4,2.54,4.29,-1.88,-9.96,-35.06,26,25.94,12.894,1,0,ON
2019-08-1210:55:46.3530,7.53,-1.29,2.37,4.29,-1.88,-9.96,-35.06,26,25.94,11.715,1,0,ON
2019-08-1210:55:46.3690,0.65,-0.53,-1.56,4.29,-1.88,-9.96,-35.06,26,25.94,10.893,1,0,ON
2019-08-1210:55:46.5070,-0.32,0.52,-1.33,4.29,-1.88,-9.96,-35.06,26,25.94,11.155,1,0,ON
2019-08-1210:55:46.6460,0.02,2.03,-1.55,4.29,-1.88,-9.96,-35.06,26,25.94,10.722,1,0,ON
2019-08-1210:55:46.7820,0.02,2.03,-1.55,4.29,-1.88,-9.96,-12.88,43.44,-15.31,10.676,1,0,ON
2019-08-1210:55:46.7950,0.02,2.03,-1.55,4.29,-1.88,-9.96,-12.06,42.31,-19.87,10.716,1,0,ON
2019-08-1210:55:46.9290,0.02,2.03,-1.55,4.29,-1.88,-9.96,-14.63,40.56,-16.12,10.746,1,0,ON
2019-08-1210:55:47.0660,0.02,2.03,-1.55,1.65,-9.65,1.38,-14.63,40.56,-16.12,10.719,1,0,ON
2019-08-1210:55:47.0800,0.02,2.03,-1.55,2.41,-8.73,0.61,-14.63,40.56,-16.12,10.764,1,0,ON
2019-08-1210:55:47.2150,0.02,2.03,-1.55,1.91,-8.96,0.46,-14.63,40.56,-16.12,10.836,1,0,ON
2019-08-1210:55:47.3550,-0.99,-0.06,-0.02,1.91,-8.96,0.46,-14.63,40.56,-16.12,11.311,1,0,ON
2019-08-1210:55:47.3670,-0.99,-0.06,-0.02,3.07,-10.15,-1.27,-14.63,40.56,-16.12,11.464,1,0,ON
2019-08-1210:55:47.5070,-0.16,-0.06,-0.25,3.07,-10.15,-1.27,-14.63,40.56,-16.12,11.611,1,0,ON
2019-08-1210:55:47.6470,-0.16,-0.06,-0.25,3.07,-10.15,-1.27,-31.69,33.06,-1.94,11.884,1,0,ON
2019-08-1210:55:47.6610,-0.16,-0.06,-0.25,3.75,-9.27,-1.57,-31.69,33.06,-1.94,12.003,1,0,ON
2019-08-1210:55:47.7980,-0.16,-0.06,-0.25,3.41,-9.16,-1.68,-31.69,33.06,-1.94,12.014,1,0,ON
2019-08-1210:55:47.9410,0.03,-0.04,-0.04,3.41,-9.16,-1.68,-31.69,33.06,-1.94,12.006,1,0,ON
2019-08-1210:55:48.0780,0.03,-0.04,-0.04,3.41,-9.16,-1.68,-33.56,33.44,2.94,12.043,1,0,ON
2019-08-1210:55:48.0920,0.03,-0.04,-0.04,3.33,-9,-1.8,-33.56,33.44,2.94,12.036,1,0,ON
2019-08-1210:55:48.2330,0.03,-0.04,-0.04,3.33,-9,-1.8,-33.94,32.75,0.5,12.057,1,0,ON
2019-08-1210:55:48.3750,0.02,-0.03,-0.03,3.33,-9,-1.8,-33.94,32.75,0.5,12.054,1,0,ON
2019-08-1210:55:48.3880,-0.04,-0.01,-0.02,3.33,-9,-1.8,-33.94,32.75,0.5,12.065,1,0,ON
2019-08-1210:55:48.5280,-0.04,-0.01,-0.02,3.75,-8.95,-1.6,-33.94,32.75,0.5,12.076,1,0,ON
2019-08-1210:55:48.6680,0,-0.04,0.03,3.75,-8.95,-1.6,-33.94,32.75,0.5,12.086,1,0,ON
2019-08-1210:55:48.6820,-0.01,-0.03,0.09,3.75,-8.95,-1.6,-33.94,32.75,0.5,12.13,1,0,ON
2019-08-1210:55:48.8200,0.07,0.02,-0.02,3.75,-8.95,-1.6,-33.94,32.75,0.5,12.103,1,0,ON
2019-08-1210:55:48.9580,-0.03,0.06,-0.08,3.75,-8.95,-1.6,-33.94,32.75,0.5,12.135,1,0,ON
2019-08-1210:55:48.9700,-0.03,0.06,-0.08,3.75,-8.95,-1.6,-34.69,34.19,0.13,12.182,1,0,ON
2019-08-1210:55:49.1110,-0.26,-0.16,0.15,3.75,-8.95,-1.6,-34.69,34.19,0.13,12.317,1,0,ON
2019-08-1210:55:49.2510,-0.26,-0.16,0.15,3.94,-8.95,-2.21,-34.69,34.19,0.13,12.378,1,0,ON
2019-08-1210:55:49.2640,-0.14,0.06,-0.03,3.94,-8.95,-2.21,-34.69,34.19,0.13,12.563,1,0,ON
2019-08-1210:55:49.3990,-0.47,-0.08,-0.22,3.94,-8.95,-2.21,-34.69,34.19,0.13,13.048,1,0,ON
2019-08-1210:55:49.5440,-0.65,-0.09,-1.75,3.94,-8.95,-2.21,-34.69,34.19,0.13,13.29,1,0,ON
2019-08-1210:55:49.5570,-1.21,-0.25,-1.79,3.94,-8.95,-2.21,-34.69,34.19,0.13,13.493,1,0,ON
2019-08-1210:55:49.7000,-0.99,-0.9,0.68,3.94,-8.95,-2.21,-34.69,34.19,0.13,13.676,1,0,ON
2019-08-1210:55:49.8360,-0.43,-0.8,1.06,3.94,-8.95,-2.21,-34.69,34.19,0.13,13.756,1,0,ON
2019-08-1210:55:49.8510,-0.43,-0.8,1.06,3.94,-8.95,-2.21,-35.75,23.87,27.12,13.808,1,0,ON
2019-08-1210:55:49.9850,-0.43,-0.8,1.06,3.94,-8.95,-2.21,-35.44,23.5,24.69,13.832,1,0,ON
2019-08-1210:55:50.1230,-0.43,-0.8,1.06,3.94,-8.95,-2.21,-33.31,24.56,29.19,13.843,1,0,ON
2019-08-1210:55:50.1850,-0.04,0.07,-0.6,3.94,-8.95,-2.21,-33.31,24.56,29.19,13.853,1,0,ON
2019-08-1210:55:50.3230,-0.04,0.07,-0.6,4.29,-5,-6.16,-33.31,24.56,29.19,13.864,1,0,ON
2019-08-1210:55:50.3360,-0.02,0.08,-0.47,4.29,-5,-6.16,-33.31,24.56,29.19,13.884,1,0,ON
2019-08-1210:55:50.4700,-0.38,0.71,0.01,4.29,-5,-6.16,-33.31,24.56,29.19,13.866,1,0,ON
2019-08-1210:55:50.6110,0.22,0.11,0.25,4.29,-5,-6.16,-33.31,24.56,29.19,13.828,1,0,ON
2019-08-1210:55:50.7470,0.19,0.21,0.37,4.29,-5,-6.16,-33.31,24.56,29.19,13.835,1,0,ON
2019-08-1210:55:50.7610,0.19,0.21,0.37,4.82,-5.04,-6.31,-33.31,24.56,29.19,13.843,1,0,ON
2019-08-1210:55:50.9050,0.19,0.21,0.37,5.01,-5.35,-6.5,-33.31,24.56,29.19,13.842,1,0,ON
2019-08-1210:55:51.0470,0.19,0.21,0.37,5.01,-5.35,-6.5,-39.63,19.94,15.75,13.827,1,0,ON
2019-08-1210:55:51.0610,0.08,0.44,-0.21,5.01,-5.35,-6.5,-39.63,19.94,15.75,13.778,1,0,ON
2019-08-1210:55:51.2060,0.08,0.44,-0.21,6.58,-5.81,-5.5,-39.63,19.94,15.75,13.706,1,0,ON
2019-08-1210:55:51.3480,0.08,0.44,-0.21,6.58,-5.81,-5.5,-39.63,23.19,12.94,13.651,1,0,ON
2019-08-1210:55:51.3620,0.08,0.44,-0.21,6.58,-5.81,-5.5,-40.25,24.19,9.25,13.688,1,0,ON
2019-08-1210:55:51.5050,0.08,0.44,-0.21,5.36,-7.5,-6.39,-40.25,24.19,9.25,13.592,1,0,ON
2019-08-1210:55:51.6490,0.08,0.44,-0.21,4.82,-11.67,-4.78,-40.25,24.19,9.25,12.283,1,0,ON
2019-08-1210:55:51.6630,4.71,-1.09,0.71,4.82,-11.67,-4.78,-40.25,24.19,9.25,11.975,1,0,ON
2019-08-1210:55:51.8010,3.56,-2.39,-0.85,4.82,-11.67,-4.78,-40.25,24.19,9.25,12.645,1,0,ON
2019-08-1210:55:51.9410,-3.53,-3.42,-2.75,4.82,-11.67,-4.78,-40.25,24.19,9.25,12.726,1,0,ON
2019-08-1210:55:51.9540,-3.52,0,-3.03,4.82,-11.67,-4.78,-40.25,24.19,9.25,13.198,1,0,ON
2019-08-1210:55:52.0960,-0.05,-0.43,-0.2,4.82,-11.67,-4.78,-40.25,24.19,9.25,13.02,1,0,ON
2019-08-1210:55:52.2420,-0.05,-0.43,-0.2,4.82,-11.67,-4.78,-46.38,7.94,2.75,13.127,1,0,ON
2019-08-1210:55:52.2540,0.11,-0.39,0.28,4.82,-11.67,-4.78,-46.38,7.94,2.75,13.218,1,0,ON
2019-08-1210:55:52.3960,0.11,-0.39,0.28,4.82,-11.67,-4.78,-48.56,8.25,5.31,13.032,1,0,ON
2019-08-1210:55:52.5370,-0.23,-0.83,0.11,4.82,-11.67,-4.78,-48.56,8.25,5.31,12.557,1,0,ON
2019-08-1210:55:52.5510,-0.27,-1.53,0.16,4.82,-11.67,-4.78,-48.56,8.25,5.31,13.95,1,0,ON
2019-08-1210:55:52.6960,-1.65,0.54,-2.45,4.82,-11.67,-4.78,-48.56,8.25,5.31,13.257,1,0,ON
2019-08-1210:55:52.8400,0.14,-0.25,-0.42,4.82,-11.67,-4.78,-48.56,8.25,5.31,13.811,1,0,ON
2019-08-1210:55:52.8520,0.92,-0.01,-0.71,4.82,-11.67,-4.78,-48.56,8.25,5.31,13.694,1,0,ON
2019-08-1210:55:52.9960,0.92,0.39,-1.15,4.82,-11.67,-4.78,-48.56,8.25,5.31,13.86,1,0,ON
2019-08-1210:55:53.1390,0.92,0.39,-1.15,4.82,-11.67,-4.78,-44.06,-11.75,22.37,13.907,1,0,ON
2019-08-1210:55:53.1510,0.92,0.39,-1.15,4.82,-11.67,-4.78,-42.88,-16.69,20.37,13.997,1,0,ON
2019-08-1210:55:53.2920,0.13,-1.72,-0.99,4.82,-11.67,-4.78,-42.88,-16.69,20.37,14.125,1,0,ON
2019-08-1210:55:53.3050,0.13,-1.72,-0.99,4.82,-11.67,-4.78,-37.25,-18.5,30.87,14.265,1,0,ON
2019-08-1210:55:53.4390,0.13,-1.72,-0.99,6.01,-1.21,-7.69,-37.25,-18.5,30.87,13.985,1,0,ON
2019-08-1210:55:53.5840,0.13,-1.72,-0.99,6.28,-2.4,-7.65,-37.25,-18.5,30.87,13.833,1,0,ON
2019-08-1210:55:53.7200,0.13,-1.72,-0.99,4.36,-1.29,-4.85,-37.25,-18.5,30.87,14.354,1,0,ON
2019-08-1210:55:53.7340,0.13,-1.72,-0.99,13.17,2.81,-9.03,-37.25,-18.5,30.87,14.62,1,0,ON
2019-08-1210:55:53.8660,0.86,-5.75,-0.06,13.17,2.81,-9.03,-37.25,-18.5,30.87,14.528,1,0,ON
2019-08-1210:55:54.0050,1.76,-2.93,1.11,13.17,2.81,-9.03,-37.25,-18.5,30.87,14.514,1,0,ON
2019-08-1210:55:54.0180,7.11,1.37,-2.58,13.17,2.81,-9.03,-37.25,-18.5,30.87,14.422,1,0,ON
2019-08-1210:55:54.1570,7.11,1.37,-2.58,13.17,2.81,-9.03,-17.44,52.94,23.62,14.233,1,0,ON
2019-08-1210:55:54.3100,-0.73,-2.89,-0.43,13.17,2.81,-9.03,-17.44,52.94,23.62,13.935,1,0,ON
