Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1311:28:42.0280,0.22,-0.19,0.01,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.948,0,1,ON,
2019-08-1311:28:42.1180,0.14,-0.05,0.58,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.95,0,1,ON,
2019-08-1311:28:42.2080,-0.58,0.15,0.0,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.891,1,0,ON,
2019-08-1311:28:42.2980,-0.18,-0.08,-0.2,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.916,1,0,ON,
2019-08-1311:28:42.4480,-0.03,0.07,-0.19,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.913,0,1,ON,
2019-08-1311:28:42.5080,0.02,-0.47,-0.25,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.91,0,0,ON,
2019-08-1311:28:42.6580,-0.13,-0.08,-0.05,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.907,0,0,ON,
2019-08-1311:28:42.7180,0.02,0.09,0.0,-1.04,2.34,-10.05,-34.25,-52.25,39.0,13.929,0,0,ON,
2019-08-1311:28:42.8080,0.02,0.09,0.0,-1.04,2.34,-10.05,-28.62,21.56,20.69,13.927,0,1,ON,
2019-08-1311:28:42.8980,0.02,0.09,0.0,-1.04,2.34,-10.05,-29.06,19.0,17.31,13.908,1,0,ON,
2019-08-1311:28:43.0180,-0.1,0.01,-0.13,-1.04,2.34,-10.05,-29.06,19.0,17.31,13.922,1,0,ON,
2019-08-1311:28:43.1080,-0.1,0.01,-0.13,-2.16,2.76,-9.82,-29.06,19.0,17.31,13.929,1,0,ON,
2019-08-1311:28:43.2280,-0.1,0.01,-0.13,-2.16,2.76,-9.82,-30.12,-47.69,35.38,13.916,0,1,ON,
2019-08-1311:28:43.2880,-0.34,-0.46,-0.04,-2.16,2.76,-9.82,-30.12,-47.69,35.38,13.9,1,0,ON,
2019-08-1311:28:43.4080,-0.17,0.35,-0.13,-2.16,2.76,-9.82,-30.12,-47.69,35.38,13.874,1,0,ON,
2019-08-1311:28:43.5280,0.26,0.48,-0.01,-2.16,2.76,-9.82,-30.12,-47.69,35.38,13.923,1,0,ON,
2019-08-1311:28:43.6180,0.0,-0.09,-0.01,-2.16,2.76,-9.82,-30.12,-47.69,35.38,13.921,0,1,ON,
2019-08-1311:28:43.7100,-0.21,0.04,-0.05,-2.16,2.76,-9.82,-30.12,-47.69,35.38,13.923,1,0,ON,
2019-08-1311:28:43.7980,-0.43,-0.56,0.06,-2.16,2.76,-9.82,-30.12,-47.69,35.38,13.91,1,0,ON,
2019-08-1311:28:43.8880,-0.43,-0.56,0.06,-2.16,2.76,-9.82,-39.5,16.31,14.25,13.911,0,1,ON,
2019-08-1311:28:44.0080,-0.43,-0.56,0.06,-2.16,2.76,-9.82,-39.13,17.81,18.44,13.854,1,1,ON,
2019-08-1311:28:44.0980,0.1,0.25,-0.02,-2.16,2.76,-9.82,-39.13,17.81,18.44,13.88,1,1,ON,
2019-08-1311:28:44.2180,0.1,0.25,-0.02,-2.16,2.76,-9.82,-15.69,-22.62,25.31,13.911,1,0,ON,
2019-08-1311:28:44.3080,-0.23,-0.41,0.13,-2.16,2.76,-9.82,-15.69,-22.62,25.31,13.853,1,1,ON,
2019-08-1311:28:44.3980,0.22,0.04,0.23,-2.16,2.76,-9.82,-15.69,-22.62,25.31,13.86,1,1,ON,
2019-08-1311:28:44.4880,0.54,-0.02,0.38,-2.16,2.76,-9.82,-15.69,-22.62,25.31,13.872,1,1,ON,
2019-08-1311:28:44.6380,0.41,0.07,0.33,-2.16,2.76,-9.82,-15.69,-22.62,25.31,13.879,1,1,ON,
2019-08-1311:28:44.6980,0.53,0.59,0.12,-2.16,2.76,-9.82,-15.69,-22.62,25.31,13.945,1,1,ON,
2019-08-1311:28:44.7880,0.53,0.59,0.12,-0.13,1.68,-9.82,-15.69,-22.62,25.31,13.998,1,1,ON,
2019-08-1311:28:44.8780,0.74,0.77,0.14,-0.13,1.68,-9.82,-15.69,-22.62,25.31,14.015,1,1,ON,
2019-08-1311:28:44.9980,0.32,0.4,0.05,-0.13,1.68,-9.82,-15.69,-22.62,25.31,14.001,1,1,ON,
2019-08-1311:28:45.0880,0.32,0.4,0.05,1.48,-0.08,-9.52,-15.69,-22.62,25.31,13.991,1,1,ON,
2019-08-1311:28:45.2380,0.32,0.4,0.05,1.48,-0.08,-9.52,-62.5,-7.37,-39.63,13.99,1,1,ON,
2019-08-1311:28:45.2980,0.32,0.4,0.05,1.48,-0.08,-9.52,-62.56,-11.38,-42.19,13.989,1,1,ON,
2019-08-1311:28:45.3880,0.32,0.4,0.05,1.37,0.5,-9.82,-62.56,-11.38,-42.19,13.987,1,1,ON,
2019-08-1311:28:45.4780,-0.0,0.1,0.03,1.37,0.5,-9.82,-62.56,-11.38,-42.19,13.987,1,1,ON,
2019-08-1311:28:45.5980,0.0,-0.05,-0.01,1.37,0.5,-9.82,-62.56,-11.38,-42.19,13.986,1,1,ON,
2019-08-1311:28:45.7180,-0.03,0.02,0.03,1.37,0.5,-9.82,-62.56,-11.38,-42.19,13.986,1,1,ON,
2019-08-1311:28:45.8090,-0.03,0.02,0.03,1.29,0.54,-9.79,-62.56,-11.38,-42.19,13.986,1,1,ON,
2019-08-1311:28:45.8980,-0.03,0.02,0.03,1.29,0.54,-9.79,-63.0,-13.56,-43.56,13.986,1,1,ON,
2019-08-1311:28:45.9880,-0.07,-0.09,0.02,1.29,0.54,-9.79,-63.0,-13.56,-43.56,13.986,1,1,ON,
2019-08-1311:28:46.0780,-0.07,-0.09,0.02,1.29,0.54,-9.79,-63.38,-13.5,-41.88,13.986,1,1,ON,
2019-08-1311:28:46.1980,-0.03,-0.08,0.01,1.29,0.54,-9.79,-63.38,-13.5,-41.88,13.986,1,1,ON,
2019-08-1311:28:46.2880,-0.03,-0.08,0.01,1.29,0.54,-9.79,-62.19,-13.5,-41.88,13.988,1,1,ON,
2019-08-1311:28:46.3780,-0.03,-0.08,0.01,1.29,0.54,-9.79,-60.69,-12.0,-40.19,13.985,1,1,ON,
2019-08-1311:28:46.4680,-0.01,-0.03,0.02,1.29,0.54,-9.79,-60.69,-12.0,-40.19,13.985,1,1,ON,
2019-08-1311:28:46.5880,0.05,-0.05,0.03,1.29,0.54,-9.79,-60.69,-12.0,-40.19,13.984,1,1,ON,
2019-08-1311:28:46.6780,0.09,-0.02,0.03,1.29,0.54,-9.79,-60.69,-12.0,-40.19,14.003,1,1,ON,
2019-08-1311:28:46.8280,0.33,-0.37,-0.21,1.29,0.54,-9.79,-60.69,-12.0,-40.19,14.026,1,1,ON,
2019-08-1311:28:46.8970,0.33,-0.37,-0.21,0.98,-0.31,-10.29,-60.69,-12.0,-40.19,14.02,1,1,ON,
2019-08-1311:28:46.9780,0.2,0.31,0.2,0.98,-0.31,-10.29,-60.69,-12.0,-40.19,14.012,1,1,ON,
2019-08-1311:28:47.0680,0.2,0.31,0.2,0.98,-0.31,-10.29,-62.5,-9.56,-42.63,13.985,1,1,ON,
2019-08-1311:28:47.2180,0.2,0.31,0.2,0.98,-0.31,-10.29,-62.81,-6.06,-41.69,13.95,1,1,ON,
2019-08-1311:28:47.2780,0.2,0.31,0.2,0.98,-0.31,-10.29,-63.25,-8.56,-41.75,13.953,1,1,ON,
2019-08-1311:28:47.3980,0.2,0.31,0.2,0.98,-0.31,-10.29,-60.25,-7.0,-38.75,13.985,1,1,ON,
2019-08-1311:28:47.4580,0.2,0.31,0.2,0.53,-0.15,-9.4,-60.25,-7.0,-38.75,13.996,1,1,ON,
2019-08-1311:28:47.5780,0.2,0.31,0.2,0.98,-0.61,-9.79,-60.25,-7.0,-38.75,13.992,1,1,ON,
2019-08-1311:28:47.6680,0.03,-0.01,-0.12,0.98,-0.61,-9.79,-60.25,-7.0,-38.75,13.99,1,1,ON,
2019-08-1311:28:47.7880,0.07,-0.07,-0.03,0.98,-0.61,-9.79,-60.25,-7.0,-38.75,13.987,1,1,ON,
2019-08-1311:28:47.8780,0.02,-0.05,0.0,0.98,-0.61,-9.79,-60.25,-7.0,-38.75,13.988,1,1,ON,
2019-08-1311:28:47.9680,0.02,-0.05,0.0,0.87,-0.61,-9.71,-60.25,-7.0,-38.75,13.991,1,1,ON,
2019-08-1311:28:48.0580,0.1,0.03,-0.06,0.87,-0.61,-9.71,-60.25,-7.0,-38.75,13.988,1,1,ON,
2019-08-1311:28:48.1780,0.05,0.02,0.0,0.87,-0.61,-9.71,-60.25,-7.0,-38.75,13.989,1,1,ON,
2019-08-1311:28:48.2680,0.05,0.02,0.0,1.1,-0.96,-9.48,-60.25,-7.0,-38.75,13.988,1,1,ON,
2019-08-1311:28:48.3880,0.05,0.02,0.0,1.1,-0.96,-9.48,-59.81,-4.44,-36.69,13.986,1,1,ON,
2019-08-1311:28:48.4780,0.05,0.02,0.0,1.1,-0.96,-9.48,-61.75,-9.19,-40.94,13.982,1,1,ON,
2019-08-1311:28:48.5680,0.05,0.02,0.0,1.06,-1.04,-9.63,-61.75,-9.19,-40.94,13.984,1,1,ON,
2019-08-1311:28:48.6580,-0.04,-0.06,0.06,1.06,-1.04,-9.63,-61.75,-9.19,-40.94,13.984,1,1,ON,
2019-08-1311:28:48.7780,-0.01,0.0,0.0,1.06,-1.04,-9.63,-61.75,-9.19,-40.94,13.983,1,1,ON,
2019-08-1311:28:48.8680,0.03,-0.09,0.02,1.06,-1.04,-9.63,-61.75,-9.19,-40.94,13.986,1,1,ON,
2019-08-1311:28:48.9580,-0.1,0.53,0.15,1.06,-1.04,-9.63,-61.75,-9.19,-40.94,13.916,1,1,ON,
2019-08-1311:28:49.0480,0.04,0.31,0.45,1.06,-1.04,-9.63,-61.75,-9.19,-40.94,13.961,1,1,ON,
2019-08-1311:28:49.1680,0.35,-2.32,0.69,1.06,-1.04,-9.63,-61.75,-9.19,-40.94,14.071,1,1,ON,
2019-08-1311:28:49.2580,0.35,-2.32,0.69,1.06,-1.04,-9.63,-45.69,-3.12,-35.31,13.959,1,1,ON,
2019-08-1311:28:49.3780,0.35,-2.32,0.69,-3.77,-1.04,-7.6,-45.69,-3.12,-35.31,13.695,1,1,ON,
2019-08-1311:28:49.4680,0.35,-2.32,0.69,-3.77,-1.04,-7.6,-20.87,-0.81,-41.31,13.555,1,1,ON,
2019-08-1311:28:49.5580,0.35,-2.32,0.69,-3.77,-1.04,-7.6,-10.44,1.44,-45.75,13.077,1,1,ON,
2019-08-1311:28:49.6480,0.35,-2.32,0.69,-8.63,0.5,-2.12,-10.44,1.44,-45.75,12.354,1,1,ON,
2019-08-1311:28:49.7680,0.35,-2.32,0.69,-8.63,0.5,-2.12,-2.12,-1.06,-63.19,12.356,1,1,ON,
2019-08-1311:28:49.8580,-0.27,-2.32,-0.42,-8.63,0.5,-2.12,-2.12,-1.06,-63.19,12.355,1,1,ON,
2019-08-1311:28:49.9480,-0.27,-2.32,-0.42,-6.52,-1.0,7.07,-2.12,-1.06,-63.19,12.374,1,1,ON,
2019-08-1311:28:50.0380,-0.27,-2.32,-0.42,-5.79,-0.77,7.53,-2.12,-1.06,-63.19,12.329,1,1,ON,
2019-08-1311:28:50.1580,-0.35,-1.37,0.04,-5.79,-0.77,7.53,-2.12,-1.06,-63.19,12.301,1,1,ON,
2019-08-1311:28:50.2480,0.06,-0.83,-0.3,-5.79,-0.77,7.53,-2.12,-1.06,-63.19,12.311,1,1,ON,
2019-08-1311:28:50.3680,0.06,-0.83,-0.3,-3.8,-1.84,8.87,-2.12,-1.06,-63.19,12.327,1,1,ON,
2019-08-1311:28:50.4580,0.06,-0.83,-0.3,-3.8,-1.84,8.87,-20.75,2.56,-103.44,12.299,1,1,ON,
2019-08-1311:28:50.5480,0.06,-0.83,-0.3,-3.8,-1.84,8.87,-22.62,3.62,-101.87,12.296,1,1,ON,
2019-08-1311:28:50.6380,0.06,-0.83,-0.3,-3.8,-1.84,8.87,-23.44,1.06,-104.37,12.284,1,1,ON,
2019-08-1311:28:50.7580,0.06,-0.83,-0.3,-3.8,-1.84,8.87,-23.31,4.75,-101.75,9.469,1,1,ON,
2019-08-1311:28:50.8480,-0.24,-0.25,0.15,-3.8,-1.84,8.87,-23.31,4.75,-101.75,12.301,1,1,ON,
2019-08-1311:28:50.9680,-0.24,-0.25,0.15,-1.81,-2.11,8.95,-23.31,4.75,-101.75,12.31,1,1,ON,
2019-08-1311:28:51.0580,-0.66,-0.28,0.22,-1.81,-2.11,8.95,-23.31,4.75,-101.75,12.309,1,1,ON,
2019-08-1311:28:51.1480,0.19,0.22,0.14,-1.81,-2.11,8.95,-23.31,4.75,-101.75,12.303,1,1,ON,
2019-08-1311:28:51.2370,0.19,0.22,0.14,-2.0,-2.18,8.03,-23.31,4.75,-101.75,12.298,1,1,ON,
2019-08-1311:28:51.3580,0.19,0.22,0.14,-1.62,-1.88,9.87,-23.31,4.75,-101.75,12.275,1,1,ON,
2019-08-1311:28:51.4480,0.19,0.22,0.14,-1.62,-1.88,9.87,-24.87,3.94,-103.87,12.264,1,1,ON,
2019-08-1311:28:51.5380,-0.14,-0.03,0.06,-1.62,-1.88,9.87,-24.87,3.94,-103.87,12.273,1,1,ON,
2019-08-1311:28:51.6280,0.27,0.33,-0.05,-1.62,-1.88,9.87,-24.87,3.94,-103.87,12.267,1,1,ON,
2019-08-1311:28:51.7480,0.27,0.33,-0.05,-1.62,-1.88,9.87,-23.06,2.31,-99.75,12.27,1,1,ON,
2019-08-1311:28:51.8380,0.27,0.33,-0.05,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.292,1,1,ON,
2019-08-1311:28:51.9580,-0.28,-0.05,0.05,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.284,1,1,ON,
2019-08-1311:28:52.0480,0.01,-0.16,-0.01,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.28,1,1,ON,
2019-08-1311:28:52.1380,0.14,0.28,-0.01,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.268,1,1,ON,
2019-08-1311:28:52.2280,-0.13,-0.07,0.08,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.259,1,1,ON,
2019-08-1311:28:52.3480,0.03,0.05,0.09,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.254,1,1,ON,
2019-08-1311:28:52.4380,-0.02,0.16,0.08,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.245,1,1,ON,
2019-08-1311:28:52.5580,0.0,-0.03,0.06,-1.62,-1.88,9.87,-23.06,2.5,-103.06,12.227,1,1,ON,
2019-08-1311:28:52.6180,0.0,-0.03,0.06,-1.62,-1.88,9.87,-21.56,1.87,-103.94,12.211,1,1,ON,
2019-08-1311:28:52.7380,-0.02,-0.1,0.06,-1.62,-1.88,9.87,-21.56,1.87,-103.94,12.2,1,1,ON,
2019-08-1311:28:52.8280,-0.02,-0.1,0.06,-1.62,-1.88,9.87,-20.12,0.81,-102.37,12.195,1,1,ON,
2019-08-1311:28:52.9480,-0.02,-0.1,0.06,-1.62,-1.88,9.87,-20.06,2.62,-100.12,12.19,1,1,ON,
2019-08-1311:28:53.0380,-0.0,0.01,0.07,-1.62,-1.88,9.87,-20.06,2.62,-100.12,12.184,1,1,ON,
2019-08-1311:28:53.1290,-0.07,-0.11,0.03,-1.62,-1.88,9.87,-20.06,2.62,-100.12,12.173,1,1,ON,
2019-08-1311:28:53.2780,-0.04,0.03,0.06,-1.62,-1.88,9.87,-20.06,2.62,-100.12,12.164,1,1,ON,
2019-08-1311:28:53.3380,0.0,0.01,0.07,-1.62,-1.88,9.87,-20.06,2.62,-100.12,12.157,1,1,ON,
2019-08-1311:28:53.4280,0.0,0.01,0.07,-2.46,-1.65,9.25,-20.06,2.62,-100.12,12.151,1,1,ON,
2019-08-1311:28:53.5480,-0.08,-0.05,0.07,-2.46,-1.65,9.25,-20.06,2.62,-100.12,12.147,1,1,ON,
2019-08-1311:28:53.6370,-0.08,-0.05,0.07,-2.46,-1.65,9.25,-18.62,0.13,-102.31,12.15,1,1,ON,
2019-08-1311:28:53.7280,-0.08,-0.05,0.07,-2.46,-1.65,9.25,-18.56,3.06,-99.75,12.143,1,1,ON,
2019-08-1311:28:53.8180,-0.08,-0.05,0.07,-2.46,-1.65,9.25,-19.69,1.56,-102.25,12.142,1,1,ON,
2019-08-1311:28:53.9380,-0.08,-0.05,0.07,-2.46,-1.65,9.25,-18.19,2.06,-98.94,12.127,1,1,ON,
2019-08-1311:28:54.0280,-0.08,-0.05,0.07,-2.54,-1.8,9.48,-18.19,2.06,-98.94,12.113,1,1,ON,
2019-08-1311:28:54.1480,-0.08,-0.05,0.07,-3.0,-1.65,9.18,-18.19,2.06,-98.94,12.11,1,1,ON,
2019-08-1311:28:54.2080,-0.01,-0.01,0.08,-3.0,-1.65,9.18,-18.19,2.06,-98.94,8.559,1,1,ON,
2019-08-1311:28:54.3880,-0.06,-0.02,0.06,-3.0,-1.65,9.18,-18.19,2.06,-98.94,8.531,1,1,ON,
2019-08-1311:28:54.4180,-0.06,-0.02,0.06,-2.96,-1.84,8.87,-18.19,2.06,-98.94,8.519,1,1,ON,
2019-08-1311:28:54.5380,0.0,-0.01,0.02,-2.96,-1.84,8.87,-18.19,2.06,-98.94,8.508,1,1,ON,
2019-08-1311:28:54.6580,0.06,0.08,-0.02,-2.96,-1.84,8.87,-18.19,2.06,-98.94,8.504,1,1,ON,
2019-08-1311:28:54.7180,-0.01,0.06,0.04,-2.96,-1.84,8.87,-18.19,2.06,-98.94,8.505,1,1,ON,
2019-08-1311:28:54.8080,0.01,0.03,-0.07,-2.96,-1.84,8.87,-18.19,2.06,-98.94,8.499,1,1,ON,
2019-08-1311:28:54.9280,0.07,0.04,0.09,-2.96,-1.84,8.87,-18.19,2.06,-98.94,8.496,1,1,ON,
2019-08-1311:28:55.0190,0.07,0.04,0.09,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.493,1,1,ON,
2019-08-1311:28:55.1080,0.05,0.1,-0.03,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.492,1,1,ON,
2019-08-1311:28:55.1980,0.02,-0.03,0.0,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.488,1,1,ON,
2019-08-1311:28:55.3180,0.06,0.11,-0.05,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.488,1,1,ON,
2019-08-1311:28:55.4080,-0.03,-0.04,0.04,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.488,1,1,ON,
2019-08-1311:28:55.5280,0.01,-0.0,0.02,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.488,1,1,ON,
2019-08-1311:28:55.6180,0.01,0.01,-0.01,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.493,1,1,ON,
2019-08-1311:28:55.7380,0.02,0.05,0.01,-2.96,-1.84,8.87,-17.12,-0.81,-100.25,8.489,1,1,ON,
2019-08-1311:28:55.7980,0.02,0.05,0.01,-2.96,-1.84,8.87,-16.75,-0.44,-101.06,8.499,1,1,ON,
2019-08-1311:28:55.9180,0.07,0.04,0.02,-2.96,-1.84,8.87,-16.75,-0.44,-101.06,8.499,1,1,ON,
2019-08-1311:28:56.0080,0.07,0.04,0.02,-2.96,-1.84,8.87,-15.31,-1.87,-101.5,8.495,1,1,ON,
2019-08-1311:28:56.1280,0.07,0.04,0.02,-2.96,-1.84,8.87,-14.13,0.38,-96.87,8.494,1,1,ON,
2019-08-1311:28:56.2480,0.07,0.04,0.02,-4.04,-1.14,8.84,-14.13,0.38,-96.87,8.498,1,1,ON,
2019-08-1311:28:56.3080,0.07,0.04,0.02,-4.04,-1.14,8.84,-15.25,0.69,-98.12,8.512,1,1,ON,
2019-08-1311:28:56.3980,0.02,0.01,-0.02,-4.04,-1.14,8.84,-15.25,0.69,-98.12,8.532,1,1,ON,
2019-08-1311:28:56.5180,-0.08,-0.02,0.1,-4.04,-1.14,8.84,-15.25,0.69,-98.12,8.552,1,1,ON,
2019-08-1311:28:56.6380,-0.03,-0.02,0.0,-4.04,-1.14,8.84,-15.25,0.69,-98.12,8.622,1,1,ON,
2019-08-1311:28:56.6980,0.06,0.51,-0.08,-4.04,-1.14,8.84,-15.25,0.69,-98.12,12.208,1,1,ON,
2019-08-1311:28:56.7880,0.06,0.51,-0.08,-2.31,-1.67,9.49,-15.25,0.69,-98.12,12.218,1,1,ON,
2019-08-1311:28:56.9080,1.43,4.35,0.71,-2.31,-1.67,9.49,-15.25,0.69,-98.12,12.211,1,1,ON,
2019-08-1311:28:56.9980,1.43,4.35,0.71,-2.31,-1.67,9.49,-0.06,-12.06,-68.12,11.971,1,1,ON,
2019-08-1311:28:57.1180,1.43,4.35,0.71,-2.31,-1.67,9.49,-4.0,-9.81,-46.88,13.364,1,1,ON,
2019-08-1311:28:57.2080,1.43,4.35,0.71,-6.33,-0.29,-5.95,-4.0,-9.81,-46.88,13.893,1,1,ON,
2019-08-1311:28:57.2980,1.43,4.35,0.71,-6.33,-0.29,-5.95,-26.44,-4.87,-31.94,13.866,1,1,ON,
2019-08-1311:28:57.3880,0.51,1.74,0.28,-6.33,-0.29,-5.95,-26.44,-4.87,-31.94,14.007,1,1,ON,
2019-08-1311:28:57.5080,0.51,1.74,0.28,-1.7,1.43,-10.27,-26.44,-4.87,-31.94,14.056,1,1,ON,
2019-08-1311:28:57.6280,-0.44,0.51,-0.54,-1.7,1.43,-10.27,-26.44,-4.87,-31.94,14.135,1,1,ON,
2019-08-1311:28:57.7480,-0.35,1.02,-0.05,-1.7,1.43,-10.27,-26.44,-4.87,-31.94,14.103,1,1,ON,
2019-08-1311:28:57.7770,-0.06,0.65,-0.24,-1.7,1.43,-10.27,-26.44,-4.87,-31.94,14.064,1,1,ON,
2019-08-1311:28:57.9580,-0.06,0.65,-0.24,0.98,1.16,-10.01,-26.44,-4.87,-31.94,14.029,1,1,ON,
2019-08-1311:28:57.9880,-0.06,0.65,-0.24,0.71,2.04,-9.82,-26.44,-4.87,-31.94,14.018,1,1,ON,
2019-08-1311:28:58.1380,-0.21,-0.24,-0.6,0.71,2.04,-9.82,-26.44,-4.87,-31.94,14.006,1,1,ON,
2019-08-1311:28:58.1980,0.03,0.44,-0.41,0.71,2.04,-9.82,-26.44,-4.87,-31.94,13.98,1,1,ON,
2019-08-1311:28:58.3180,0.03,0.44,-0.41,1.56,1.66,-10.12,-26.44,-4.87,-31.94,13.993,1,1,ON,
2019-08-1311:28:58.3780,0.03,0.44,-0.41,1.56,1.66,-10.12,-58.5,-11.81,-36.5,13.821,1,1,ON,
2019-08-1311:28:58.4980,0.43,-0.64,0.04,1.56,1.66,-10.12,-58.5,-11.81,-36.5,13.998,1,1,ON,
2019-08-1311:28:58.5880,-0.33,-0.12,0.03,1.56,1.66,-10.12,-58.5,-11.81,-36.5,13.991,1,1,ON,
2019-08-1311:28:58.7070,-0.33,-0.12,0.03,1.56,1.66,-10.12,-55.13,-12.81,-34.81,13.981,1,1,ON,
2019-08-1311:28:58.8280,-0.13,-0.58,-0.2,1.56,1.66,-10.12,-55.13,-12.81,-34.81,14.088,1,1,ON,
2019-08-1311:28:58.8880,-0.5,0.2,0.17,1.56,1.66,-10.12,-55.13,-12.81,-34.81,13.987,1,1,ON,
2019-08-1311:28:58.9780,-0.13,-1.25,1.04,1.56,1.66,-10.12,-55.13,-12.81,-34.81,13.826,1,1,ON,
2019-08-1311:28:59.0980,-0.13,-1.25,1.04,-1.24,3.5,-9.97,-55.13,-12.81,-34.81,13.971,1,1,ON,
2019-08-1311:28:59.2180,-0.13,-1.25,1.04,-1.24,3.5,-9.97,-45.5,-14.0,-32.31,13.959,1,1,ON,
2019-08-1311:28:59.2780,0.28,-3.77,-0.95,-1.24,3.5,-9.97,-45.5,-14.0,-32.31,13.875,1,1,ON,
2019-08-1311:28:59.3680,0.28,-3.77,-0.95,-1.24,3.5,-9.97,-22.5,-10.19,-34.56,13.728,1,1,ON,
2019-08-1311:28:59.4880,0.28,-3.77,-0.95,-1.24,3.5,-9.97,-8.75,-7.31,-41.44,13.087,1,1,ON,
2019-08-1311:28:59.5780,0.28,-3.77,-0.95,-7.25,0.59,0.45,-8.75,-7.31,-41.44,12.641,1,1,ON,
2019-08-1311:28:59.6980,0.28,-3.77,-0.95,-7.02,0.4,3.94,-8.75,-7.31,-41.44,12.431,1,1,ON,
2019-08-1311:28:59.7880,0.13,-1.78,-0.01,-7.02,0.4,3.94,-8.75,-7.31,-41.44,12.205,1,1,ON,
2019-08-1311:28:59.8780,0.3,-1.99,0.1,-7.02,0.4,3.94,-8.75,-7.31,-41.44,12.271,1,1,ON,
2019-08-1311:28:59.9680,0.3,-1.99,0.1,-5.22,0.66,8.96,-8.75,-7.31,-41.44,12.339,1,1,ON,
2019-08-1311:29:00.0880,-0.02,-1.1,-0.07,-5.22,0.66,8.96,-8.75,-7.31,-41.44,12.349,1,1,ON,
2019-08-1311:29:00.1780,0.35,-1.27,-0.13,-5.22,0.66,8.96,-8.75,-7.31,-41.44,12.349,1,1,ON,
2019-08-1311:29:00.2980,0.35,-1.27,-0.13,-2.04,0.86,10.72,-8.75,-7.31,-41.44,12.261,1,1,ON,
2019-08-1311:29:00.3580,0.35,-1.27,-0.13,-2.04,0.86,10.72,-23.31,-9.69,-109.25,12.253,1,1,ON,
2019-08-1311:29:00.4780,0.35,-1.27,-0.13,-2.04,0.86,10.72,-24.69,-7.5,-106.75,12.246,1,1,ON,
2019-08-1311:29:00.5680,-0.06,-0.02,-0.29,-2.04,0.86,10.72,-24.69,-7.5,-106.75,12.245,1,1,ON,
2019-08-1311:29:00.6880,-0.06,-0.02,-0.29,-1.47,1.2,9.3,-24.69,-7.5,-106.75,12.238,1,1,ON,
2019-08-1311:29:00.7780,-0.15,0.07,0.06,-1.47,1.2,9.3,-24.69,-7.5,-106.75,12.237,1,1,ON,
2019-08-1311:29:00.8980,-0.04,0.14,-0.05,-1.47,1.2,9.3,-24.69,-7.5,-106.75,12.238,1,1,ON,
2019-08-1311:29:00.9580,0.05,0.32,0.08,-1.47,1.2,9.3,-24.69,-7.5,-106.75,12.238,1,1,ON,
2019-08-1311:29:01.0780,0.05,0.32,0.08,-1.81,1.01,9.34,-24.69,-7.5,-106.75,12.24,1,1,ON,
2019-08-1311:29:01.1680,-0.02,-0.07,0.03,-1.81,1.01,9.34,-24.69,-7.5,-106.75,12.232,1,1,ON,
2019-08-1311:29:01.3180,0.17,-0.27,0.0,-1.81,1.01,9.34,-24.69,-7.5,-106.75,12.234,1,1,ON,
2019-08-1311:29:01.3780,0.11,-0.11,0.02,-1.81,1.01,9.34,-24.69,-7.5,-106.75,12.227,1,1,ON,
2019-08-1311:29:01.4980,0.1,-0.17,-0.02,-1.81,1.01,9.34,-24.69,-7.5,-106.75,12.228,1,1,ON,
2019-08-1311:29:01.5580,0.1,-0.17,-0.02,-1.81,1.01,9.34,-27.37,-9.38,-110.12,12.226,1,1,ON,
2019-08-1311:29:01.6780,0.07,-0.04,-0.16,-1.81,1.01,9.34,-27.37,-9.38,-110.12,12.225,1,1,ON,
2019-08-1311:29:01.7680,-0.05,0.01,0.04,-1.81,1.01,9.34,-27.37,-9.38,-110.12,12.221,1,1,ON,
2019-08-1311:29:01.8880,-0.05,0.01,0.04,-1.81,1.01,9.34,-27.31,-8.25,-108.37,12.225,1,1,ON,
2019-08-1311:29:01.9480,-0.21,0.22,0.06,-1.81,1.01,9.34,-27.31,-8.25,-108.37,12.221,1,1,ON,
